A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-75.16	-1.30118e-34	117.901	341.122	-1.30967e-34	-1.50488	-7.03454	-1.31832e-34	-6.37702e-05	0.0526232	0.000250247
-75.15	-1.31434e-34	117.886	341.051	-1.32292e-34	-1.50488	-7.03401	-1.33165e-34	-6.37869e-05	0.0526261	0.0003088
-75.14	-1.32764e-34	117.871	340.981	-1.3363e-34	-1.50488	-7.03348	-1.34513e-34	-6.38036e-05	0.052629	0.000294748
-75.13	-1.34107e-34	117.856	340.911	-1.34982e-34	-1.50488	-7.03296	-1.35874e-34	-6.38203e-05	0.052632	0.000247382
-75.12	-1.35464e-34	117.841	340.84	-1.36347e-34	-1.50488	-7.03243	-1.37249e-34	-6.3837e-05	0.0526349	0.000259255
-75.11	-1.36834e-34	117.826	340.77	-1.37727e-34	-1.50489	-7.0319	-1.38637e-34	-6.38537e-05	0.0526379	0.000309046
-75.1	-1.38218e-34	117.811	340.7	-1.3912e-34	-1.50489	-7.03138	-1.4004e-34	-6.38704e-05	0.0526408	0.000291251
-75.09	-1.39617e-34	117.796	340.629	-1.40528e-34	-1.50489	-7.03085	-1.41457e-34	-6.38871e-05	0.0526438	0.000244916
-75.08	-1.41029e-34	117.781	340.559	-1.41949e-34	-1.50489	-7.03033	-1.42888e-34	-6.39039e-05	0.0526467	0.00026803
-75.07	-1.42456e-34	117.766	340.489	-1.43386e-34	-1.50489	-7.0298	-1.44334e-34	-6.39206e-05	0.0526496	0.000312675
-75.06	-1.43897e-34	117.751	340.418	-1.44836e-34	-1.50489	-7.02927	-1.45794e-34	-6.39374e-05	0.0526526	0.000285672
-75.05	-1.45352e-34	117.736	340.348	-1.46301e-34	-1.50489	-7.02875	-1.47269e-34	-6.39541e-05	0.0526555	0.000243852
-75.04	-1.46823e-34	117.721	340.278	-1.47782e-34	-1.50489	-7.02822	-1.48759e-34	-6.39709e-05	0.0526585	0.000272343
-75.03	-1.48308e-34	117.706	340.208	-1.49277e-34	-1.50489	-7.02769	-1.50264e-34	-6.39876e-05	0.0526614	0.000310774
-75.02	-1.49808e-34	117.691	340.137	-1.50787e-34	-1.50489	-7.02717	-1.51785e-34	-6.40044e-05	0.0526644	0.000281857
-75.01	-1.51324e-34	117.676	340.067	-1.52312e-34	-1.50489	-7.02664	-1.5332e-34	-6.40212e-05	0.0526673	0.000241298
-75	-1.52855e-34	117.661	339.997	-1.53853e-34	-1.50489	-7.02611	-1.54872e-34	-6.4038e-05	0.0526703	0.000280296
-74.99	-1.54401e-34	117.646	339.927	-1.5541e-34	-1.50489	-7.02559	-1.56439e-34	-6.40548e-05	0.0526732	0.000312403
-74.98	-1.55963e-34	117.63	339.856	-1.56982e-34	-1.50489	-7.02506	-1.58022e-34	-6.40716e-05	0.0526762	0.000276864
-74.97	-1.57541e-34	117.615	339.786	-1.5857e-34	-1.50489	-7.02453	-1.5962e-34	-6.40884e-05	0.0526791	0.000242707
-74.96	-1.59134e-34	117.6	339.716	-1.60175e-34	-1.5049	-7.02401	-1.61235e-34	-6.41052e-05	0.0526821	0.000283663
-74.95	-1.60744e-34	117.585	339.646	-1.61795e-34	-1.5049	-7.02348	-1.62867e-34	-6.4122e-05	0.052685	0.000309823
-74.94	-1.6237e-34	117.57	339.575	-1.63432e-34	-1.5049	-7.02295	-1.64515e-34	-6.41389e-05	0.052688	0.000273284
