z	aF	bF	cF	dF	eF
0.808189	-0.259751	0.600553	0.448468	-0.5816	0.00608623
0.806933	-0.260872	0.601717	0.448906	-0.583027	0.00605437
0.805677	-0.261996	0.602885	0.449346	-0.584458	0.00602266
0.804423	-0.263125	0.604057	0.449788	-0.585893	0.00599108
0.80317	-0.264257	0.605231	0.450231	-0.587334	0.00595965
0.801917	-0.265394	0.60641	0.450676	-0.588779	0.00592836
0.800666	-0.266535	0.607592	0.451123	-0.590228	0.00589721
0.799416	-0.26768	0.608777	0.451572	-0.591683	0.0058662
0.798167	-0.268829	0.609966	0.452023	-0.593142	0.00583533
0.796918	-0.269982	0.611159	0.452475	-0.594606	0.0058046
0.795671	-0.27114	0.612355	0.452929	-0.596075	0.005774
0.794425	-0.272301	0.613555	0.453385	-0.597549	0.00574354
0.79318	-0.273467	0.614758	0.453843	-0.599028	0.00571323
0.791936	-0.274637	0.615965	0.454302	-0.600512	0.00568304
0.790693	-0.275812	0.617176	0.454764	-0.602	0.005653
0.789451	-0.276991	0.61839	0.455227	-0.603493	0.00562309
0.78821	-0.278174	0.619608	0.455692	-0.604992	0.00559331
0.78697	-0.279361	0.62083	0.456159	-0.606495	0.00556367
0.785731	-0.280553	0.622055	0.456627	-0.608003	0.00553416
0.784493	-0.281749	0.623285	0.457098	-0.609517	0.00550479
0.783256	-0.282949	0.624517	0.45757	-0.611035	0.00547555
0.78202	-0.284154	0.625754	0.458044	-0.612559	0.00544645
0.780785	-0.285363	0.626995	0.458521	-0.614087	0.00541747
0.779551	-0.286577	0.628239	0.458999	-0.615621	0.00538863
0.778318	-0.287795	0.629487	0.459478	-0.617159	0.00535992
0.777086	-0.289018	0.630739	0.45996	-0.618703	0.00533134
0.775855	-0.290245	0.631995	0.460444	-0.620252	0.00530289
0.774626	-0.291477	0.633255	0.46093	-0.621807	0.00527457
0.773397	-0.292713	0.634518	0.461417	-0.623366	0.00524638
0.772169	-0.293953	0.635786	0.461907	-0.624931	0.00521832
0.770942	-0.295199	0.637057	0.462398	-0.626501	0.00519039
0.769717	-0.296448	0.638333	0.462891	-0.628076	0.00516259
0.768492	-0.297703	0.639612	0.463386	-0.629656	0.00513491
0.767268	-0.298962	0.640895	0.463884	-0.631242	0.00510736
0.766046	-0.300226	0.642182	0.464383	-0.632834	0.00507994
0.764824	-0.301494	0.643474	0.464884	-0.63443	0.00505264
0.763603	-0.302767	0.644769	0.465387	-0.636032	0.00502547
0.762384	-0.304045	0.646068	0.465892	-0.63764	0.00499843
0.761165	-0.305328	0.647372	0.466399	-0.639252	0.00497151
0.759948	-0.306615	0.648679	0.466908	-0.640871	0.00494471
0.758731	-0.307907	0.649991	0.467419	-0.642494	0.00491804
0.757516	-0.309204	0.651307	0.467932	-0.644124	0.0048915
0.756301	-0.310506	0.652627	0.468447	-0.645759	0.00486507
0.755088	-0.311812	0.653951	0.468964	-0.647399	0.00483877
0.753875	-0.313123	0.655279	0.469483	-0.649045	0.00481259
0.752664	-0.31444	0.656611	0.470004	-0.650697	0.00478653
0.751453	-0.315761	0.657948	0.470527	-0.652354	0.00476059
0.750244	-0.317087	0.659289	0.471052	-0.654017	0.00473478
0.749036	-0.318418	0.660634	0.47158	-0.655686	0.00470908
0.747828	-0.319754	0.661983	0.472109	-0.65736	0.0046835
0.746622	-0.321095	0.663337	0.47264	-0.65904	0.00465805
0.745417	-0.322441	0.664695	0.473174	-0.660726	0.00463271
0.744212	-0.323792	0.666057	0.473709	-0.662418	0.00460749
0.743009	-0.325148	0.667424	0.474247	-0.664115	0.00458239
0.741807	-0.326509	0.668795	0.474787	-0.665818	0.00455741
0.740606	-0.327875	0.67017	0.475328	-0.667527	0.00453254
0.739405	-0.329247	0.67155	0.475872	-0.669243	0.00450779
0.738206	-0.330623	0.672935	0.476418	-0.670964	0.00448316
0.737008	-0.332005	0.674323	0.476967	-0.67269	0.00445864
0.735811	-0.333392	0.675716	0.477517	-0.674423	0.00443424
0.734615	-0.334784	0.677114	0.478069	-0.676162	0.00440995
0.73342	-0.336181	0.678516	0.478624	-0.677907	0.00438578
0.732225	-0.337584	0.679923	0.479181	-0.679658	0.00436172
0.731032	-0.338992	0.681334	0.47974	-0.681415	0.00433778
0.72984	-0.340405	0.68275	0.480301	-0.683178	0.00431395
0.728649	-0.341823	0.68417	0.480864	-0.684948	0.00429023
0.727459	-0.343247	0.685595	0.48143	-0.686723	0.00426662
0.72627	-0.344676	0.687025	0.481998	-0.688505	0.00424313
0.725082	-0.346111	0.688459	0.482568	-0.690293	0.00421975
0.723895	-0.347551	0.689898	0.48314	-0.692087	0.00419648
0.722709	-0.348996	0.691342	0.483714	-0.693887	0.00417332
0.721524	-0.350447	0.692791	0.484291	-0.695694	0.00415027
0.72034	-0.351904	0.694244	0.48487	-0.697507	0.00412733
0.719157	-0.353366	0.695702	0.485451	-0.699326	0.00410449
0.717976	-0.354833	0.697164	0.486034	-0.701152	0.00408177
0.716795	-0.356307	0.698632	0.48662	-0.702984	0.00405916
0.715615	-0.357785	0.700104	0.487208	-0.704823	0.00403665
0.714436	-0.35927	0.701581	0.487798	-0.706668	0.00401426
0.713258	-0.36076	0.703063	0.48839	-0.70852	0.00399197
0.712081	-0.362255	0.70455	0.488985	-0.710378	0.00396978
0.710906	-0.363757	0.706042	0.489582	-0.712242	0.00394771
0.709731	-0.365264	0.707539	0.490182	-0.714114	0.00392574
0.708557	-0.366776	0.709041	0.490784	-0.715992	0.00390387
0.707384	-0.368295	0.710547	0.491388	-0.717876	0.00388211
0.706213	-0.369819	0.712059	0.491994	-0.719767	0.00386046
0.705042	-0.37135	0.713576	0.492603	-0.721665	0.00383891
0.703872	-0.372886	0.715098	0.493214	-0.72357	0.00381746
0.702703	-0.374428	0.716625	0.493828	-0.725482	0.00379612
0.701536	-0.375976	0.718157	0.494444	-0.7274	0.00377488
0.700369	-0.377529	0.719694	0.495062	-0.729325	0.00375375
0.699204	-0.379089	0.721236	0.495683	-0.731257	0.00373271
0.698039	-0.380655	0.722784	0.496306	-0.733196	0.00371178
0.696875	-0.382227	0.724336	0.496932	-0.735142	0.00369095
0.695713	-0.383805	0.725894	0.49756	-0.737094	0.00367022
0.694551	-0.385388	0.727457	0.49819	-0.739054	0.00364959
0.693391	-0.386978	0.729026	0.498823	-0.741021	0.00362907
0.692231	-0.388575	0.730599	0.499459	-0.742995	0.00360864
0.691073	-0.390177	0.732178	0.500097	-0.744976	0.00358831
0.689915	-0.391785	0.733763	0.500737	-0.746964	0.00356808
0.688759	-0.3934	0.735352	0.50138	-0.748959	0.00354795
0.687603	-0.395021	0.736947	0.502025	-0.750961	0.00352792
0.686449	-0.396648	0.738548	0.502673	-0.752971	0.00350799
0.685295	-0.398282	0.740154	0.503323	-0.754988	0.00348815
0.684143	-0.399921	0.741765	0.503976	-0.757012	0.00346841
0.682991	-0.401568	0.743382	0.504631	-0.759044	0.00344877
0.681841	-0.40322	0.745005	0.505289	-0.761083	0.00342923
0.680692	-0.404879	0.746633	0.50595	-0.763129	0.00340978
0.679543	-0.406545	0.748266	0.506613	-0.765182	0.00339042
0.678396	-0.408217	0.749906	0.507278	-0.767244	0.00337117
0.677249	-0.409895	0.75155	0.507947	-0.769312	0.003352
0.676104	-0.41158	0.753201	0.508618	-0.771388	0.00333294
0.67496	-0.413271	0.754857	0.509291	-0.773472	0.00331396
0.673817	-0.414969	0.756519	0.509967	-0.775563	0.00329508
0.672674	-0.416674	0.758186	0.510646	-0.777662	0.00327629
0.671533	-0.418386	0.75986	0.511327	-0.779769	0.0032576
0.670393	-0.420104	0.761539	0.512011	-0.781883	0.003239
0.669253	-0.421828	0.763224	0.512697	-0.784005	0.00322049
0.668115	-0.42356	0.764914	0.513387	-0.786135	0.00320208
0.666978	-0.425298	0.766611	0.514079	-0.788273	0.00318375
0.665842	-0.427043	0.768313	0.514773	-0.790418	0.00316552
0.664707	-0.428795	0.770022	0.515471	-0.792572	0.00314737
0.663572	-0.430554	0.771736	0.516171	-0.794733	0.00312932
0.662439	-0.43232	0.773457	0.516874	-0.796902	0.00311136
0.661307	-0.434093	0.775183	0.517579	-0.799079	0.00309349
0.660176	-0.435872	0.776915	0.518287	-0.801265	0.0030757
0.659046	-0.437659	0.778654	0.518998	-0.803458	0.00305801
0.657917	-0.439453	0.780398	0.519712	-0.805659	0.0030404
0.656789	-0.441254	0.782149	0.520429	-0.807869	0.00302289
0.655661	-0.443062	0.783906	0.521148	-0.810087	0.00300546
0.654535	-0.444877	0.785669	0.52187	-0.812313	0.00298812
0.65341	-0.446699	0.787438	0.522595	-0.814547	0.00297086
0.652286	-0.448528	0.789214	0.523323	-0.81679	0.00295369
0.651163	-0.450365	0.790995	0.524053	-0.819041	0.00293661
0.650041	-0.452209	0.792783	0.524787	-0.8213	0.00291962
0.64892	-0.45406	0.794578	0.525523	-0.823568	0.00290271
0.6478	-0.455919	0.796379	0.526262	-0.825844	0.00288588
0.646681	-0.457785	0.798186	0.527004	-0.828129	0.00286914
0.645563	-0.459658	0.799999	0.527749	-0.830422	0.00285249
0.644446	-0.461539	0.801819	0.528497	-0.832724	0.00283592
0.64333	-0.463428	0.803646	0.529248	-0.835034	0.00281943
0.642215	-0.465323	0.805479	0.530001	-0.837353	0.00280303
0.641101	-0.467227	0.807318	0.530758	-0.839681	0.00278671
0.639988	-0.469138	0.809164	0.531517	-0.842018	0.00277048
0.638876	-0.471057	0.811017	0.53228	-0.844363	0.00275432
0.637766	-0.472983	0.812876	0.533045	-0.846717	0.00273825
0.636656	-0.474917	0.814742	0.533814	-0.84908	0.00272226
0.635547	-0.476859	0.816615	0.534585	-0.851452	0.00270636
0.634439	-0.478808	0.818495	0.53536	-0.853833	0.00269053
0.633332	-0.480765	0.820381	0.536137	-0.856223	0.00267478
0.632226	-0.482731	0.822274	0.536918	-0.858622	0.00265912
0.631121	-0.484704	0.824174	0.537701	-0.86103	0.00264354
0.630017	-0.486685	0.82608	0.538488	-0.863448	0.00262803
0.628915	-0.488674	0.827994	0.539277	-0.865874	0.00261261
0.627813	-0.490671	0.829915	0.54007	-0.86831	0.00259726
0.626712	-0.492676	0.831842	0.540866	-0.870754	0.00258199
0.625612	-0.494689	0.833777	0.541665	-0.873209	0.0025668
0.624513	-0.49671	0.835718	0.542467	-0.875672	0.00255169
0.623416	-0.498739	0.837667	0.543272	-0.878145	0.00253666
0.622319	-0.500777	0.839623	0.544081	-0.880627	0.00252171
0.621223	-0.502823	0.841585	0.544892	-0.883119	0.00250683
0.620128	-0.504877	0.843555	0.545707	-0.885621	0.00249203
0.619035	-0.506939	0.845533	0.546525	-0.888132	0.0024773
0.617942	-0.50901	0.847517	0.547346	-0.890652	0.00246265
0.61685	-0.511089	0.849509	0.54817	-0.893183	0.00244808
0.615759	-0.513177	0.851508	0.548998	-0.895723	0.00243359
0.61467	-0.515273	0.853515	0.549828	-0.898272	0.00241916
0.613581	-0.517378	0.855528	0.550662	-0.900832	0.00240482
0.612493	-0.519491	0.85755	0.5515	-0.903401	0.00239055
0.611407	-0.521612	0.859578	0.55234	-0.905981	0.00237635
0.610321	-0.523743	0.861614	0.553184	-0.90857	0.00236222
0.609236	-0.525882	0.863658	0.554031	-0.911169	0.00234817
0.608152	-0.52803	0.865709	0.554882	-0.913779	0.0023342
0.60707	-0.530186	0.867768	0.555735	-0.916398	0.00232029
0.605988	-0.532352	0.869835	0.556593	-0.919028	0.00230646
0.604908	-0.534526	0.871909	0.557453	-0.921668	0.0022927
0.603828	-0.536709	0.873991	0.558317	-0.924318	0.00227902
0.602749	-0.538902	0.876081	0.559184	-0.926978	0.0022654
0.601672	-0.541103	0.878178	0.560055	-0.929649	0.00225186
0.600595	-0.543313	0.880284	0.560929	-0.93233	0.00223839
0.599519	-0.545532	0.882397	0.561807	-0.935022	0.00222499
0.598445	-0.547761	0.884518	0.562688	-0.937724	0.00221166
0.597371	-0.549998	0.886647	0.563572	-0.940437	0.0021984
0.596299	-0.552245	0.888784	0.56446	-0.94316	0.0021852
0.595227	-0.554501	0.890929	0.565352	-0.945894	0.00217208
0.594156	-0.556766	0.893082	0.566246	-0.948639	0.00215903
0.593087	-0.559041	0.895243	0.567145	-0.951394	0.00214605
0.592018	-0.561325	0.897413	0.568047	-0.954161	0.00213313
0.590951	-0.563619	0.89959	0.568953	-0.956938	0.00212029
0.589884	-0.565922	0.901776	0.569862	-0.959726	0.00210751
0.588819	-0.568234	0.90397	0.570774	-0.962525	0.0020948
0.587754	-0.570556	0.906172	0.571691	-0.965335	0.00208216
0.586691	-0.572888	0.908383	0.572611	-0.968157	0.00206958
0.585628	-0.57523	0.910602	0.573534	-0.970989	0.00205708
0.584566	-0.577581	0.91283	0.574461	-0.973833	0.00204463
0.583506	-0.579942	0.915066	0.575392	-0.976688	0.00203226
0.582446	-0.582313	0.91731	0.576327	-0.979554	0.00201995
0.581388	-0.584694	0.919564	0.577265	-0.982432	0.00200771
0.58033	-0.587084	0.921825	0.578207	-0.985321	0.00199553
0.579274	-0.589485	0.924096	0.579153	-0.988221	0.00198341
0.578218	-0.591896	0.926375	0.580102	-0.991133	0.00197137
0.577164	-0.594316	0.928663	0.581055	-0.994057	0.00195938
0.57611	-0.596747	0.930959	0.582012	-0.996992	0.00194746
0.575058	-0.599188	0.933265	0.582973	-0.999939	0.00193561
0.574006	-0.60164	0.935579	0.583937	-1.0029	0.00192382
0.572956	-0.604101	0.937902	0.584906	-1.00587	0.00191209
0.571906	-0.606573	0.940234	0.585878	-1.00885	0.00190042
0.570858	-0.609055	0.942575	0.586854	-1.01185	0.00188882
0.569811	-0.611548	0.944926	0.587834	-1.01485	0.00187728
0.568764	-0.614051	0.947285	0.588818	-1.01787	0.0018658
0.567719	-0.616565	0.949653	0.589805	-1.0209	0.00185439
0.566674	-0.61909	0.952031	0.590797	-1.02395	0.00184303
0.565631	-0.621625	0.954418	0.591793	-1.027	0.00183174
0.564588	-0.62417	0.956814	0.592792	-1.03007	0.00182051
0.563547	-0.626727	0.959219	0.593796	-1.03315	0.00180934
0.562506	-0.629294	0.961634	0.594803	-1.03624	0.00179823
0.561467	-0.631873	0.964058	0.595815	-1.03935	0.00178718
0.560428	-0.634462	0.966492	0.59683	-1.04246	0.00177619
0.559391	-0.637062	0.968935	0.59785	-1.04559	0.00176526
0.558355	-0.639673	0.971388	0.598873	-1.04874	0.00175439
0.557319	-0.642295	0.973851	0.599901	-1.05189	0.00174358
0.556285	-0.644929	0.976323	0.600933	-1.05506	0.00173283
0.555251	-0.647574	0.978805	0.601969	-1.05824	0.00172213
0.554219	-0.650229	0.981296	0.603009	-1.06144	0.0017115
0.553187	-0.652897	0.983797	0.604053	-1.06464	0.00170092
0.552157	-0.655575	0.986309	0.605102	-1.06786	0.0016904
0.551128	-0.658265	0.98883	0.606154	-1.0711	0.00167994
0.550099	-0.660967	0.991361	0.607211	-1.07434	0.00166954
0.549072	-0.66368	0.993902	0.608272	-1.0776	0.00165919
0.548045	-0.666405	0.996453	0.609337	-1.08088	0.0016489
0.54702	-0.669142	0.999015	0.610407	-1.08417	0.00163867
0.545995	-0.67189	1.00159	0.611481	-1.08747	0.00162849
0.544972	-0.67465	1.00417	0.612559	-1.09078	0.00161837
0.54395	-0.677422	1.00676	0.613642	-1.09411	0.00160831
0.542928	-0.680206	1.00936	0.614728	-1.09745	0.0015983
0.541908	-0.683001	1.01197	0.61582	-1.10081	0.00158834
0.540888	-0.685809	1.0146	0.616915	-1.10417	0.00157845
0.53987	-0.688629	1.01723	0.618015	-1.10756	0.0015686
0.538853	-0.691461	1.01988	0.61912	-1.11095	0.00155881
0.537836	-0.694306	1.02253	0.620228	-1.11437	0.00154908
0.536821	-0.697163	1.0252	0.621342	-1.11779	0.00153939
0.535806	-0.700032	1.02787	0.62246	-1.12123	0.00152977
0.534793	-0.702913	1.03056	0.623582	-1.12468	0.00152019
0.53378	-0.705807	1.03326	0.624709	-1.12815	0.00151067
0.532769	-0.708714	1.03597	0.62584	-1.13164	0.0015012
0.531759	-0.711633	1.03869	0.626976	-1.13513	0.00149179
0.530749	-0.714565	1.04142	0.628116	-1.13865	0.00148242
0.529741	-0.71751	1.04416	0.629262	-1.14217	0.00147311
0.528733	-0.720467	1.04691	0.630411	-1.14571	0.00146386
0.527727	-0.723438	1.04967	0.631566	-1.14927	0.00145465
0.526721	-0.726421	1.05245	0.632725	-1.15284	0.00144549
0.525717	-0.729418	1.05524	0.633889	-1.15643	0.00143639
0.524714	-0.732427	1.05803	0.635057	-1.16003	0.00142734
0.523711	-0.73545	1.06084	0.63623	-1.16364	0.00141834
0.52271	-0.738486	1.06366	0.637408	-1.16728	0.00140938
0.521709	-0.741535	1.06649	0.638591	-1.17092	0.00140048
0.52071	-0.744598	1.06934	0.639779	-1.17458	0.00139163
0.519711	-0.747674	1.07219	0.640971	-1.17826	0.00138283
0.518714	-0.750764	1.07506	0.642168	-1.18196	0.00137408
0.517718	-0.753867	1.07794	0.64337	-1.18566	0.00136538
0.516722	-0.756984	1.08083	0.644577	-1.18939	0.00135672
0.515728	-0.760115	1.08373	0.645789	-1.19313	0.00134812
0.514734	-0.763259	1.08665	0.647006	-1.19689	0.00133957
0.513742	-0.766418	1.08957	0.648228	-1.20066	0.00133106
0.51275	-0.76959	1.09251	0.649455	-1.20445	0.0013226
0.51176	-0.772777	1.09546	0.650686	-1.20825	0.00131419
0.51077	-0.775977	1.09843	0.651923	-1.21207	0.00130583
0.509782	-0.779192	1.1014	0.653165	-1.21591	0.00129751
0.508794	-0.782421	1.10439	0.654412	-1.21976	0.00128924
0.507808	-0.785664	1.10739	0.655664	-1.22363	0.00128102
0.506822	-0.788922	1.1104	0.656921	-1.22752	0.00127285
0.505838	-0.792195	1.11343	0.658184	-1.23142	0.00126472
0.504854	-0.795482	1.11646	0.659451	-1.23534	0.00125664
0.503872	-0.798783	1.11951	0.660724	-1.23928	0.0012486
0.50289	-0.802099	1.12258	0.662002	-1.24323	0.00124061
0.50191	-0.805431	1.12565	0.663285	-1.2472	0.00123267
0.50093	-0.808777	1.12874	0.664573	-1.25119	0.00122477
0.499952	-0.812138	1.13184	0.665867	-1.2552	0.00121692
0.498974	-0.815514	1.13496	0.667166	-1.25922	0.00120911
0.497998	-0.818905	1.13808	0.66847	-1.26326	0.00120135
0.497022	-0.822311	1.14122	0.66978	-1.26731	0.00119363
0.496048	-0.825733	1.14438	0.671095	-1.27139	0.00118596
0.495074	-0.82917	1.14755	0.672416	-1.27548	0.00117833
0.494102	-0.832623	1.15073	0.673742	-1.27959	0.00117074
0.49313	-0.836091	1.15392	0.675073	-1.28372	0.0011632
0.49216	-0.839575	1.15713	0.67641	-1.28787	0.0011557
0.49119	-0.843075	1.16035	0.677753	-1.29203	0.00114825
0.490222	-0.84659	1.16358	0.679101	-1.29621	0.00114083
0.489254	-0.850121	1.16683	0.680455	-1.30041	0.00113347
0.488287	-0.853669	1.1701	0.681814	-1.30463	0.00112614
0.487322	-0.857232	1.17337	0.683179	-1.30887	0.00111886
0.486357	-0.860812	1.17666	0.684549	-1.31313	0.00111161
0.485394	-0.864407	1.17997	0.685925	-1.3174	0.00110441
0.484431	-0.86802	1.18328	0.687307	-1.32169	0.00109726
0.483469	-0.871648	1.18662	0.688695	-1.32601	0.00109014
0.482509	-0.875293	1.18996	0.690088	-1.33034	0.00108307
0.481549	-0.878955	1.19332	0.691488	-1.33469	0.00107603
0.480591	-0.882634	1.1967	0.692893	-1.33906	0.00106904
0.479633	-0.886329	1.20009	0.694304	-1.34345	0.00106209
0.478676	-0.890041	1.2035	0.695721	-1.34785	0.00105518
0.477721	-0.89377	1.20691	0.697143	-1.35228	0.00104831
0.476766	-0.897517	1.21035	0.698572	-1.35673	0.00104148
0.475812	-0.90128	1.2138	0.700007	-1.3612	0.00103469
0.47486	-0.905061	1.21726	0.701447	-1.36568	0.00102794
0.473908	-0.908859	1.22074	0.702894	-1.37019	0.00102123
0.472957	-0.912674	1.22423	0.704346	-1.37472	0.00101456
0.472008	-0.916508	1.22774	0.705805	-1.37926	0.00100792
0.471059	-0.920358	1.23127	0.70727	-1.38383	0.00100133
0.470111	-0.924227	1.23481	0.708741	-1.38842	0.000994777
0.469164	-0.928114	1.23836	0.710218	-1.39303	0.000988261
0.468219	-0.932018	1.24193	0.711702	-1.39765	0.000981784
0.467274	-0.93594	1.24552	0.713192	-1.4023	0.000975345
0.46633	-0.939881	1.24912	0.714687	-1.40697	0.000968945
0.465387	-0.94384	1.25274	0.71619	-1.41166	0.000962582
0.464446	-0.947817	1.25637	0.717698	-1.41638	0.000956257
0.463505	-0.951813	1.26002	0.719213	-1.42111	0.000949969
0.462565	-0.955828	1.26368	0.720734	-1.42586	0.000943718
0.461626	-0.959861	1.26736	0.722262	-1.43064	0.000937505
0.460688	-0.963913	1.27106	0.723796	-1.43544	0.000931329
0.459752	-0.967983	1.27477	0.725337	-1.44026	0.000925189
0.458816	-0.972073	1.2785	0.726884	-1.4451	0.000919086
0.457881	-0.976182	1.28225	0.728438	-1.44996	0.000913019
0.456947	-0.98031	1.28601	0.729998	-1.45485	0.000906988
0.456014	-0.984458	1.28979	0.731565	-1.45975	0.000900994
0.455082	-0.988624	1.29359	0.733139	-1.46468	0.000895035
0.454151	-0.992811	1.2974	0.734719	-1.46964	0.000889112
0.453222	-0.997017	1.30123	0.736306	-1.47461	0.000883224
0.452293	-1.00124	1.30508	0.7379	-1.47961	0.000877372
0.451365	-1.00549	1.30894	0.7395	-1.48463	0.000871554
0.450438	-1.00975	1.31283	0.741108	-1.48967	0.000865772
0.449512	-1.01404	1.31672	0.742722	-1.49474	0.000860024
0.448587	-1.01835	1.32064	0.744343	-1.49982	0.000854311
0.447663	-1.02267	1.32457	0.745971	-1.50494	0.000848632
0.44674	-1.02702	1.32853	0.747606	-1.51007	0.000842987
0.445818	-1.03139	1.33249	0.749248	-1.51523	0.000837376
0.444897	-1.03578	1.33648	0.750897	-1.52041	0.000831799
0.443977	-1.04019	1.34049	0.752553	-1.52562	0.000826256
0.443058	-1.04462	1.34451	0.754216	-1.53085	0.000820746
0.44214	-1.04907	1.34855	0.755886	-1.53611	0.00081527
0.441223	-1.05354	1.35261	0.757564	-1.54139	0.000809827
0.440307	-1.05803	1.35668	0.759248	-1.54669	0.000804416
0.439392	-1.06255	1.36078	0.76094	-1.55202	0.000799039
0.438478	-1.06708	1.36489	0.76264	-1.55737	0.000793694
0.437565	-1.07164	1.36903	0.764346	-1.56275	0.000788381
0.436653	-1.07622	1.37318	0.76606	-1.56815	0.000783101
0.435741	-1.08082	1.37735	0.767781	-1.57358	0.000777853
0.434831	-1.08545	1.38154	0.76951	-1.57903	0.000772637
0.433922	-1.0901	1.38575	0.771246	-1.58451	0.000767452
0.433014	-1.09476	1.38997	0.77299	-1.59001	0.0007623
0.432107	-1.09945	1.39422	0.774741	-1.59554	0.000757178
0.431201	-1.10417	1.39849	0.7765	-1.6011	0.000752088
0.430295	-1.10891	1.40277	0.778266	-1.60668	0.000747029
0.429391	-1.11366	1.40708	0.78004	-1.61229	0.000742001
0.428488	-1.11845	1.4114	0.781822	-1.61792	0.000737004
0.427586	-1.12325	1.41575	0.783611	-1.62358	0.000732038
0.426684	-1.12808	1.42011	0.785409	-1.62927	0.000727102
0.425784	-1.13293	1.4245	0.787214	-1.63498	0.000722196
0.424885	-1.13781	1.4289	0.789027	-1.64072	0.00071732
0.423987	-1.14271	1.43333	0.790848	-1.64649	0.000712475
0.423089	-1.14763	1.43777	0.792677	-1.65229	0.000707659
0.422193	-1.15258	1.44224	0.794513	-1.65811	0.000702873
0.421298	-1.15755	1.44673	0.796358	-1.66396	0.000698116
0.420403	-1.16254	1.45123	0.798211	-1.66984	0.000693389
0.41951	-1.16756	1.45576	0.800072	-1.67574	0.000688691
0.418617	-1.17261	1.46031	0.801941	-1.68167	0.000684021
0.417726	-1.17768	1.46488	0.803819	-1.68764	0.000679381
0.416836	-1.18277	1.46947	0.805704	-1.69363	0.00067477
0.415946	-1.18789	1.47409	0.807598	-1.69964	0.000670187
0.415058	-1.19303	1.47872	0.809501	-1.70569	0.000665633
0.41417	-1.1982	1.48338	0.811411	-1.71177	0.000661106
0.413284	-1.2034	1.48806	0.81333	-1.71787	0.000656608
0.412398	-1.20862	1.49276	0.815258	-1.72401	0.000652138
0.411514	-1.21386	1.49748	0.817194	-1.73017	0.000647696
0.41063	-1.21914	1.50222	0.819138	-1.73636	0.000643281
0.409748	-1.22443	1.50699	0.821092	-1.74259	0.000638894
0.408866	-1.22976	1.51178	0.823053	-1.74884	0.000634535
0.407985	-1.23511	1.51659	0.825024	-1.75512	0.000630202
0.407106	-1.24048	1.52143	0.827003	-1.76144	0.000625897
0.406227	-1.24589	1.52628	0.828991	-1.76778	0.000621618
0.405349	-1.25132	1.53116	0.830988	-1.77415	0.000617366
