j	t1(j)	t2(j)	t3(j)	t4(j)
3.21	3.04044	5.20541	7.47125	9.7903
3.22	3.05215	5.22172	7.49205	9.8154
3.23	3.06388	5.23804	7.51284	9.84049
3.24	3.07563	5.25437	7.53364	9.86559
3.25	3.08739	5.27071	7.55445	9.89068
3.26	3.09916	5.28706	7.57525	9.91576
3.27	3.11095	5.30342	7.59606	9.94084
3.28	3.12276	5.31978	7.61686	9.96593
3.29	3.13457	5.33616	7.63768	9.991
3.3	3.1464	5.35254	7.65849	10.0161
3.31	3.15825	5.36893	7.67931	10.0411
3.32	3.17011	5.38533	7.70012	10.0662
3.33	3.18199	5.40174	7.72095	10.0913
3.34	3.19388	5.41815	7.74177	10.1163
3.35	3.20578	5.43458	7.7626	10.1414
3.36	3.2177	5.45101	7.78343	10.1665
3.37	3.22963	5.46746	7.80426	10.1915
3.38	3.24158	5.48391	7.8251	10.2166
3.39	3.25354	5.50037	7.84594	10.2416
3.4	3.26552	5.51684	7.86678	10.2667
3.41	3.27751	5.53332	7.88762	10.2917
3.42	3.28952	5.54981	7.90847	10.3168
3.43	3.30154	5.5663	7.92932	10.3418
3.44	3.31357	5.58281	7.95018	10.3668
3.45	3.32562	5.59933	7.97103	10.3919
3.46	3.33769	5.61585	7.99189	10.4169
3.47	3.34977	5.63238	8.01276	10.442
3.48	3.36186	5.64892	8.03363	10.467
3.49	3.37397	5.66548	8.0545	10.492
3.5	3.38609	5.68204	8.07537	10.517
3.51	3.39823	5.69861	8.09625	10.5421
3.52	3.41038	5.71518	8.11713	10.5671
3.53	3.42255	5.73177	8.13802	10.5921
3.54	3.43473	5.74837	8.15891	10.6171
3.55	3.44693	5.76498	8.1798	10.6422
3.56	3.45914	5.78159	8.2007	10.6672
3.57	3.47137	5.79822	8.2216	10.6922
3.58	3.48361	5.81485	8.2425	10.7172
3.59	3.49586	5.8315	8.26341	10.7422
3.6	3.50813	5.84815	8.28432	10.7673
3.61	3.52042	5.86481	8.30524	10.7923
3.62	3.53272	5.88148	8.32616	10.8173
3.63	3.54503	5.89816	8.34708	10.8423
3.64	3.55736	5.91486	8.36801	10.8673
3.65	3.5697	5.93156	8.38894	10.8923
3.66	3.58206	5.94827	8.40988	10.9173
3.67	3.59444	5.96499	8.43082	10.9423
3.68	3.60682	5.98171	8.45176	10.9674
3.69	3.61923	5.99845	8.47271	10.9924
3.7	3.63164	6.0152	8.49366	11.0174
3.71	3.64408	6.03196	8.51462	11.0424
3.72	3.65652	6.04873	8.53558	11.0674
3.73	3.66899	6.0655	8.55655	11.0924
3.74	3.68146	6.08229	8.57752	11.1174
3.75	3.69395	6.09908	8.59849	11.1424
3.76	3.70646	6.11589	8.61947	11.1674
3.77	3.71898	6.13271	8.64046	11.1924
3.78	3.73152	6.14953	8.66145	11.2174
3.79	3.74407	6.16637	8.68244	11.2424
3.8	3.75663	6.18321	8.70344	11.2674
3.81	3.76921	6.20006	8.72444	11.2924
3.82	3.78181	6.21693	8.74545	11.3174
3.83	3.79442	6.2338	8.76646	11.3424
3.84	3.80704	6.25069	8.78747	11.3675
3.85	3.81968	6.26758	8.8085	11.3925
3.86	3.83233	6.28448	8.82952	11.4175
3.87	3.845	6.3014	8.85055	11.4425
3.88	3.85769	6.31832	8.87159	11.4675
3.89	3.87039	6.33525	8.89263	11.4925
3.9	3.8831	6.3522	8.91368	11.5175
3.91	3.89583	6.36915	8.93473	11.5425
3.92	3.90857	6.38611	8.95578	11.5675
3.93	3.92133	6.40308	8.97684	11.5925
3.94	3.9341	6.42007	8.99791	11.6175
3.95	3.94689	6.43706	9.01898	11.6425
3.96	3.95969	6.45406	9.04006	11.6676
3.97	3.9725	6.47107	9.06114	11.6926
3.98	3.98534	6.4881	9.08223	11.7176
3.99	3.99818	6.50513	9.10332	11.7426
4	4.01104	6.52217	9.12441	11.7676
4.01	4.02392	6.53922	9.14552	11.7926
4.02	4.03681	6.55629	9.16662	11.8176
4.03	4.04971	6.57336	9.18774	11.8427
4.04	4.06263	6.59044	9.20886	11.8677
4.05	4.07557	6.60753	9.22998	11.8927
4.06	4.08852	6.62464	9.25111	11.9177
4.07	4.10148	6.64175	9.27224	11.9427
4.08	4.11446	6.65887	9.29338	11.9678
4.09	4.12746	6.67601	9.31453	11.9928
4.1	4.14046	6.69315	9.33568	12.0178
