j	t1(j)	t2(j)	t3(j)	t4(j)
2.81	2.6988	6.98383	9.22598	10.881
2.82	2.70606	7.00602	9.25461	10.9089
2.83	2.7133	7.02818	9.28324	10.9367
2.84	2.72052	7.05029	9.31188	10.9646
2.85	2.72772	7.07237	9.34052	10.9925
2.86	2.7349	7.0944	9.36917	11.0203
2.87	2.74207	7.1164	9.39782	11.0482
2.88	2.74921	7.13836	9.42648	11.076
2.89	2.75634	7.16028	9.45515	11.1038
2.9	2.76345	7.18216	9.48381	11.1317
2.91	2.77054	7.204	9.51249	11.1595
2.92	2.77762	7.2258	9.54116	11.1873
2.93	2.78467	7.24756	9.56985	11.2152
2.94	2.79171	7.26929	9.59854	11.243
2.95	2.79873	7.29097	9.62723	11.2708
2.96	2.80573	7.31262	9.65593	11.2986
2.97	2.81272	7.33422	9.68463	11.3265
2.98	2.81969	7.35579	9.71334	11.3543
2.99	2.82664	7.37732	9.74205	11.3821
3	2.83357	7.39882	9.77077	11.4099
3.01	2.84049	7.42027	9.79949	11.4377
3.02	2.84739	7.44168	9.82822	11.4655
3.03	2.85427	7.46306	9.85695	11.4933
3.04	2.86114	7.4844	9.88569	11.5211
3.05	2.86799	7.5057	9.91443	11.5489
3.06	2.87482	7.52696	9.94318	11.5767
3.07	2.88164	7.54819	9.97193	11.6045
3.08	2.88844	7.56937	10.0007	11.6322
3.09	2.89523	7.59052	10.0294	11.66
3.1	2.902	7.61163	10.0582	11.6878
3.11	2.90875	7.63271	10.087	11.7156
3.12	2.91549	7.65375	10.1158	11.7434
3.13	2.92222	7.67474	10.1445	11.7711
3.14	2.92892	7.69571	10.1733	11.7989
3.15	2.93561	7.71663	10.2021	11.8267
3.16	2.94229	7.73752	10.2309	11.8545
3.17	2.94895	7.75837	10.2597	11.8822
3.18	2.9556	7.77918	10.2885	11.91
3.19	2.96223	7.79996	10.3173	11.9378
3.2	2.96885	7.8207	10.3461	11.9655
3.21	2.97545	7.8414	10.3749	11.9933
