A	Vg	Vf	k	w
-73.43	1.63048e+67	0	3.09408e-65	3.01772e-64
-73.42	1.59799e+67	0	3.15658e-65	3.07847e-64
-73.41	1.56613e+67	0	3.22034e-65	3.14044e-64
-73.4	1.53492e+67	0	3.2854e-65	3.20367e-64
-73.39	1.50432e+67	0	3.35177e-65	3.26816e-64
-73.38	1.47434e+67	0	3.41948e-65	3.33396e-64
-73.37	1.44495e+67	0	3.48855e-65	3.40108e-64
-73.36	1.41615e+67	0	3.55902e-65	3.46955e-64
-73.35	1.38792e+67	0	3.63092e-65	3.53939e-64
-73.34	1.36026e+67	0	3.70427e-65	3.61065e-64
-73.33	1.33314e+67	0	3.7791e-65	3.68334e-64
-73.32	1.30657e+67	0	3.85544e-65	3.75749e-64
-73.31	1.28053e+67	0	3.93332e-65	3.83313e-64
-73.3	1.255e+67	0	4.01278e-65	3.9103e-64
-73.29	1.22999e+67	0	4.09384e-65	3.98902e-64
-73.28	1.20547e+67	0	4.17654e-65	4.06933e-64
-73.27	1.18144e+67	0	4.26091e-65	4.15125e-64
-73.26	1.15789e+67	0	4.34698e-65	4.23482e-64
-73.25	1.13481e+67	0	4.43479e-65	4.32008e-64
-73.24	1.11219e+67	0	4.52438e-65	4.40705e-64
-73.23	1.09003e+67	0	4.61578e-65	4.49577e-64
-73.22	1.0683e+67	0	4.70902e-65	4.58628e-64
-73.21	1.047e+67	0	4.80415e-65	4.67861e-64
-73.2	1.02613e+67	0	4.9012e-65	4.7728e-64
-73.19	1.00568e+67	0	5.0002e-65	4.86888e-64
-73.18	9.85635e+66	0	5.10121e-65	4.9669e-64
-73.17	9.65989e+66	0	5.20426e-65	5.06689e-64
-73.16	9.46734e+66	0	5.30939e-65	5.1689e-64
-73.15	9.27863e+66	0	5.41665e-65	5.27295e-64
-73.14	9.09368e+66	0	5.52607e-65	5.37911e-64
-73.13	8.91241e+66	0	5.6377e-65	5.4874e-64
-73.12	8.73477e+66	0	5.75159e-65	5.59787e-64
-73.11	8.56066e+66	0	5.86777e-65	5.71056e-64
-73.1	8.39002e+66	0	5.98631e-65	5.82552e-64
-73.09	8.22278e+66	0	6.10724e-65	5.9428e-64
-73.08	8.05888e+66	0	6.23061e-65	6.06244e-64
-73.07	7.89824e+66	0	6.35647e-65	6.18449e-64
-73.06	7.7408e+66	0	6.48488e-65	6.30899e-64
-73.05	7.58651e+66	0	6.61588e-65	6.436e-64
-73.04	7.43529e+66	0	6.74952e-65	6.56557e-64
-73.03	7.28708e+66	0	6.88587e-65	6.69774e-64
