A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-4.36626	-0.00258167	11.117	6.64061	-0.00276528	-1.55242	-2.44621	-0.00297403	-0.00339077	0.400096	0.0461987
-4.35626	-0.00260947	11.1015	6.61616	-0.00279518	-1.55246	-2.4422	-0.00300628	-0.00338219	0.400559	0.0463696
-4.34626	-0.00263758	11.0859	6.59176	-0.00282541	-1.55249	-2.4382	-0.00303889	-0.00337354	0.401023	0.0465404
-4.33626	-0.00266598	11.0704	6.5674	-0.00285596	-1.55252	-2.43418	-0.00307185	-0.00336483	0.401489	0.0467109
-4.32626	-0.0026947	11.0549	6.54308	-0.00288685	-1.55256	-2.43017	-0.00310518	-0.00335606	0.401957	0.0468811
-4.31626	-0.00272372	11.0394	6.5188	-0.00291807	-1.55259	-2.42614	-0.00313886	-0.00334723	0.402427	0.047051
-4.30626	-0.00275306	11.0238	6.49455	-0.00294962	-1.55263	-2.42212	-0.00317291	-0.00333834	0.402898	0.0472206
-4.29626	-0.00278272	11.0083	6.47035	-0.00298152	-1.55266	-2.41809	-0.00320732	-0.00332939	0.403372	0.0473898
-4.28626	-0.00281269	10.9928	6.44619	-0.00301377	-1.55269	-2.41405	-0.00324212	-0.00332038	0.403846	0.0475588
-4.27626	-0.00284299	10.9772	6.42207	-0.00304637	-1.55273	-2.41001	-0.00327729	-0.00331131	0.404323	0.0477273
-4.26626	-0.00287362	10.9617	6.39799	-0.00307932	-1.55276	-2.40596	-0.00331284	-0.00330219	0.404801	0.0478955
-4.25626	-0.00290458	10.9462	6.37395	-0.00311263	-1.55279	-2.40191	-0.00334878	-0.003293	0.405281	0.0480632
-4.24626	-0.00293587	10.9307	6.34995	-0.0031463	-1.55282	-2.39786	-0.00338511	-0.00328375	0.405762	0.0482305
-4.23626	-0.00296751	10.9151	6.326	-0.00318033	-1.55286	-2.3938	-0.00342183	-0.00327445	0.406245	0.0483974
-4.22626	-0.00299948	10.8996	6.30208	-0.00321473	-1.55289	-2.38973	-0.00345895	-0.00326509	0.40673	0.0485637
-4.21626	-0.0030318	10.8841	6.2782	-0.00324951	-1.55292	-2.38566	-0.00349648	-0.00325568	0.407216	0.0487296
-4.20626	-0.00306447	10.8685	6.25437	-0.00328466	-1.55295	-2.38159	-0.00353441	-0.00324621	0.407705	0.0488949
-4.19626	-0.0030975	10.853	6.23057	-0.0033202	-1.55299	-2.37751	-0.00357275	-0.00323668	0.408194	0.0490597
-4.18626	-0.00313088	10.8375	6.20682	-0.00335612	-1.55302	-2.37342	-0.00361151	-0.0032271	0.408686	0.049224
-4.17626	-0.00316462	10.822	6.1831	-0.00339243	-1.55305	-2.36934	-0.0036507	-0.00321746	0.409179	0.0493876
-4.16626	-0.00319873	10.8064	6.15943	-0.00342914	-1.55308	-2.36524	-0.00369031	-0.00320777	0.409674	0.0495506
-4.15626	-0.00323321	10.7909	6.1358	-0.00346624	-1.55312	-2.36114	-0.00373034	-0.00319802	0.41017	0.049713
-4.14626	-0.00326805	10.7754	6.11221	-0.00350374	-1.55315	-2.35704	-0.00377082	-0.00318823	0.410668	0.0498747
-4.13626	-0.00330328	10.7598	6.08866	-0.00354166	-1.55318	-2.35293	-0.00381173	-0.00317838	0.411167	0.0500357
-4.12626	-0.00333889	10.7443	6.06515	-0.00357998	-1.55321	-2.34881	-0.00385309	-0.00316848	0.411669	0.0501959
-4.11626	-0.00337488	10.7288	6.04168	-0.00361872	-1.55324	-2.3447	-0.00389489	-0.00315852	0.412171	0.0503555
-4.10626	-0.00341127	10.7132	6.01825	-0.00365788	-1.55327	-2.34057	-0.00393715	-0.00314852	0.412676	0.0505142
-4.09626	-0.00344804	10.6977	5.99487	-0.00369746	-1.55331	-2.33644	-0.00397987	-0.00313847	0.413182	0.0506722
-4.08626	-0.00348522	10.6822	5.97152	-0.00373748	-1.55334	-2.33231	-0.00402305	-0.00312837	0.413689	0.0508293
-4.07626	-0.00352279	10.6666	5.94822	-0.00377793	-1.55337	-2.32817	-0.00406671	-0.00311822	0.414198	0.0509855
-4.06626	-0.00356078	10.6511	5.92496	-0.00381881	-1.5534	-2.32402	-0.00411083	-0.00310803	0.414709	0.0511409
-4.05626	-0.00359917	10.6356	5.90174	-0.00386015	-1.55343	-2.31987	-0.00415544	-0.00309779	0.415221	0.0512954
-4.04626	-0.00363798	10.62	5.87856	-0.00390192	-1.55346	-2.31572	-0.00420053	-0.0030875	0.415735	0.0514489
-4.03626	-0.00367721	10.6045	5.85543	-0.00394416	-1.55349	-2.31156	-0.00424611	-0.00307717	0.41625	0.0516014
-4.02626	-0.00371686	10.589	5.83233	-0.00398685	-1.55352	-2.30739	-0.00429218	-0.00306679	0.416767	0.0517529
-4.01626	-0.00375695	10.5734	5.80928	-0.00403	-1.55355	-2.30322	-0.00433876	-0.00305637	0.417285	0.0519034
-4.00626	-0.00379747	10.5579	5.78627	-0.00407363	-1.55358	-2.29905	-0.00438584	-0.00304591	0.417805	0.0520528
-3.99626	-0.00383842	10.5424	5.7633	-0.00411772	-1.55361	-2.29487	-0.00443343	-0.00303541	0.418326	0.0522011
-3.98626	-0.00387982	10.5268	5.74037	-0.0041623	-1.55365	-2.29068	-0.00448154	-0.00302486	0.418849	0.0523482
-3.97626	-0.00392167	10.5113	5.71748	-0.00420735	-1.55368	-2.28649	-0.00453017	-0.00301428	0.419373	0.0524942
-3.96626	-0.00396397	10.4957	5.69464	-0.0042529	-1.55371	-2.28229	-0.00457933	-0.00300366	0.419899	0.052639
-3.95626	-0.00400673	10.4802	5.67184	-0.00429894	-1.55374	-2.27809	-0.00462903	-0.002993	0.420426	0.0527826
-3.94626	-0.00404995	10.4647	5.64908	-0.00434548	-1.55377	-2.27389	-0.00467926	-0.0029823	0.420954	0.0529249
-3.93626	-0.00409364	10.4491	5.62636	-0.00439253	-1.55379	-2.26967	-0.00473004	-0.00297157	0.421484	0.0530658
-3.92626	-0.0041378	10.4336	5.60369	-0.00444009	-1.55382	-2.26546	-0.00478137	-0.0029608	0.422016	0.0532055
-3.91626	-0.00418244	10.4181	5.58105	-0.00448816	-1.55385	-2.26123	-0.00483326	-0.00295	0.422548	0.0533437
-3.90626	-0.00422757	10.4025	5.55846	-0.00453675	-1.55388	-2.25701	-0.00488571	-0.00293917	0.423082	0.0534805
-3.89626	-0.00427318	10.387	5.53591	-0.00458588	-1.55391	-2.25277	-0.00493873	-0.00292831	0.423618	0.0536159
-3.88626	-0.00431929	10.3714	5.51341	-0.00463553	-1.55394	-2.24853	-0.00499233	-0.00291742	0.424155	0.0537498
-3.87626	-0.00436589	10.3559	5.49094	-0.00468572	-1.55397	-2.24429	-0.00504651	-0.0029065	0.424693	0.0538822
-3.86626	-0.004413	10.3404	5.46852	-0.00473646	-1.554	-2.24004	-0.00510128	-0.00289555	0.425232	0.0540129
-3.85626	-0.00446063	10.3248	5.44614	-0.00478775	-1.55403	-2.23578	-0.00515664	-0.00288457	0.425773	0.0541421
-3.84626	-0.00450876	10.3093	5.4238	-0.0048396	-1.55406	-2.23152	-0.00521261	-0.00287357	0.426315	0.0542696
-3.83626	-0.00455742	10.2937	5.40151	-0.00489201	-1.55409	-2.22726	-0.00526918	-0.00286255	0.426859	0.0543955
-3.82626	-0.0046066	10.2782	5.37926	-0.00494498	-1.55412	-2.22299	-0.00532636	-0.0028515	0.427403	0.0545196
-3.81626	-0.00465632	10.2627	5.35705	-0.00499853	-1.55414	-2.21871	-0.00538417	-0.00284043	0.427949	0.0546419
-3.80626	-0.00470658	10.2471	5.33488	-0.00505267	-1.55417	-2.21443	-0.00544261	-0.00282935	0.428496	0.0547624
-3.79626	-0.00475738	10.2316	5.31276	-0.00510739	-1.5542	-2.21014	-0.00550168	-0.00281824	0.429044	0.0548811
-3.78626	-0.00480873	10.216	5.29068	-0.0051627	-1.55423	-2.20585	-0.00556139	-0.00280712	0.429594	0.0549978
-3.77626	-0.00486063	10.2005	5.26864	-0.00521862	-1.55426	-2.20155	-0.00562175	-0.00279599	0.430144	0.0551126
-3.76626	-0.0049131	10.1849	5.24665	-0.00527514	-1.55428	-2.19724	-0.00568276	-0.00278483	0.430696	0.0552255
-3.75626	-0.00496614	10.1694	5.2247	-0.00533228	-1.55431	-2.19293	-0.00574444	-0.00277367	0.431249	0.0553362
-3.74626	-0.00501975	10.1539	5.20279	-0.00539003	-1.55434	-2.18862	-0.00580679	-0.0027625	0.431803	0.0554449
-3.73626	-0.00507394	10.1383	5.18093	-0.00544841	-1.55437	-2.1843	-0.00586981	-0.00275132	0.432358	0.0555515
-3.72626	-0.00512872	10.1228	5.15911	-0.00550743	-1.55439	-2.17997	-0.00593352	-0.00274013	0.432914	0.0556558
