z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.3045	11.9512	5125.99	6070.85	6074.21	5125.09	6070.85
2.30282	11.9299	5109.93	6052.78	6056.14	5109.03	6052.78
2.30113	11.9087	5093.9	6034.74	6038.09	5093	6034.74
2.29945	11.8874	5077.91	6016.72	6020.08	5077	6016.72
2.29776	11.8662	5061.94	5998.75	6002.1	5061.03	5998.75
2.29608	11.8449	5046.01	5980.8	5984.15	5045.09	5980.8
2.29439	11.8237	5030.1	5962.88	5966.23	5029.19	5962.88
2.2927	11.8025	5014.23	5945	5948.34	5013.31	5945
2.29102	11.7813	4998.39	5927.14	5930.48	4997.47	5927.14
2.28933	11.7601	4982.58	5909.32	5912.66	4981.65	5909.32
2.28764	11.7389	4966.8	5891.53	5894.87	4965.87	5891.53
2.28594	11.7177	4951.04	5873.78	5877.11	4950.12	5873.78
2.28425	11.6965	4935.32	5856.05	5859.38	4934.39	5856.05
2.28256	11.6753	4919.63	5838.35	5841.68	4918.7	5838.35
2.28086	11.6542	4903.97	5820.69	5824.02	4903.04	5820.69
2.27917	11.633	4888.35	5803.06	5806.38	4887.41	5803.06
2.27747	11.6119	4872.75	5785.46	5788.78	4871.8	5785.46
2.27578	11.5907	4857.18	5767.89	5771.21	4856.23	5767.89
2.27408	11.5696	4841.64	5750.35	5753.66	4840.69	5750.35
2.27238	11.5485	4826.13	5732.85	5736.16	4825.18	5732.85
2.27068	11.5274	4810.65	5715.37	5718.68	4809.7	5715.37
2.26898	11.5063	4795.21	5697.93	5701.23	4794.25	5697.93
2.26728	11.4852	4779.79	5680.51	5683.82	4778.83	5680.51
2.26557	11.4641	4764.4	5663.13	5666.43	4763.44	5663.13
2.26387	11.443	4749.04	5645.78	5649.08	4748.08	5645.78
2.26216	11.4219	4733.72	5628.46	5631.76	4732.75	5628.46
2.26046	11.4009	4718.42	5611.18	5614.47	4717.45	5611.18
2.25875	11.3798	4703.15	5593.92	5597.21	4702.18	5593.92
2.25704	11.3588	4687.91	5576.69	5579.98	4686.94	5576.69
2.25533	11.3377	4672.71	5559.5	5562.78	4671.73	5559.5
2.25362	11.3167	4657.53	5542.34	5545.62	4656.55	5542.34
2.25191	11.2957	4642.38	5525.2	5528.48	4641.4	5525.2
2.2502	11.2747	4627.27	5508.1	5511.38	4626.28	5508.1
2.24849	11.2537	4612.18	5491.03	5494.3	4611.19	5491.03
2.24678	11.2327	4597.12	5473.99	5477.26	4596.13	5473.99
2.24506	11.2117	4582.09	5456.98	5460.25	4581.1	5456.98
2.24335	11.1907	4567.1	5440.01	5443.27	4566.1	5440.01
2.24163	11.1697	4552.13	5423.06	5426.32	4551.13	5423.06
2.23991	11.1488	4537.19	5406.14	5409.4	4536.19	5406.14
2.23819	11.1278	4522.28	5389.26	5392.51	4521.28	5389.26
2.23647	11.1069	4507.4	5372.41	5375.66	4506.4	5372.41
2.23475	11.0859	4492.55	5355.58	5358.83	4491.54	5355.58
2.23303	11.065	4477.73	5338.79	5342.04	4476.72	5338.79
2.23131	11.0441	4462.94	5322.03	5325.27	4461.93	5322.03
2.22958	11.0232	4448.18	5305.3	5308.54	4447.17	5305.3
2.22786	11.0022	4433.45	5288.6	5291.83	4432.43	5288.6
2.22613	10.9814	4418.75	5271.93	5275.16	4417.73	5271.93
2.22441	10.9605	4404.08	5255.29	5258.52	4403.05	5255.29
2.22268	10.9396	4389.44	5238.68	5241.91	4388.41	5238.68
2.22095	10.9187	4374.82	5222.1	5225.33	4373.79	5222.1
2.21922	10.8979	4360.24	5205.55	5208.78	4359.21	5205.55
2.21749	10.877	4345.68	5189.04	5192.26	4344.65	5189.04
2.21576	10.8562	4331.16	5172.55	5175.77	4330.12	5172.55
2.21402	10.8353	4316.66	5156.1	5159.31	4315.62	5156.1
2.21229	10.8145	4302.2	5139.67	5142.88	4301.16	5139.67
2.21056	10.7937	4287.76	5123.28	5126.49	4286.72	5123.28
2.20882	10.7729	4273.35	5106.91	5110.12	4272.31	5106.91
2.20708	10.7521	4258.97	5090.58	5093.78	4257.93	5090.58
2.20535	10.7313	4244.63	5074.27	5077.48	4243.57	5074.27
2.20361	10.7105	4230.3	5058	5061.2	4229.25	5058
2.20187	10.6897	4216.01	5041.76	5044.95	4214.96	5041.76
2.20013	10.669	4201.75	5025.54	5028.74	4200.69	5025.54
2.19838	10.6482	4187.52	5009.36	5012.55	4186.46	5009.36
2.19664	10.6275	4173.32	4993.21	4996.4	4172.25	4993.21
2.1949	10.6067	4159.14	4977.09	4980.27	4158.07	4977.09
2.19315	10.586	4145	4961	4964.18	4143.93	4961
2.1914	10.5653	4130.88	4944.93	4948.11	4129.81	4944.93
2.18966	10.5446	4116.79	4928.9	4932.08	4115.72	4928.9
2.18791	10.5239	4102.73	4912.9	4916.07	4101.65	4912.9
2.18616	10.5032	4088.7	4896.93	4900.1	4087.62	4896.93
