z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.17219	43.2924	81807.2	97676.3	97680.4	81807.2	97676.3
8.17163	43.2832	81771	97635.1	97639.2	81771	97635.1
8.17107	43.2741	81734.8	97593.9	97598	81734.8	97593.9
8.1705	43.265	81698.6	97552.8	97556.8	81698.6	97552.8
8.16994	43.2559	81662.4	97511.6	97515.6	81662.4	97511.6
8.16938	43.2468	81626.2	97470.4	97474.5	81626.2	97470.4
8.16881	43.2377	81590.1	97429.3	97433.3	81590.1	97429.3
8.16825	43.2285	81553.9	97388.2	97392.2	81553.9	97388.2
8.16769	43.2194	81517.8	97347.1	97351.1	81517.8	97347.1
8.16712	43.2103	81481.6	97306	97310	81481.7	97306
8.16656	43.2012	81445.5	97264.9	97268.9	81445.5	97264.9
8.16599	43.1921	81409.4	97223.8	97227.8	81409.4	97223.8
8.16543	43.183	81373.3	97182.7	97186.8	81373.3	97182.7
8.16487	43.1739	81337.2	97141.7	97145.7	81337.2	97141.7
8.1643	43.1648	81301.2	97100.6	97104.7	81301.2	97100.6
8.16374	43.1556	81265.1	97059.6	97063.6	81265.1	97059.6
8.16318	43.1465	81229.1	97018.6	97022.6	81229.1	97018.6
8.16261	43.1374	81193	96977.6	96981.6	81193	96977.6
8.16205	43.1283	81157	96936.6	96940.6	81157	96936.6
8.16148	43.1192	81121	96895.6	96899.6	81121	96895.6
8.16092	43.1101	81085	96854.6	96858.7	81085	96854.6
8.16036	43.101	81049	96813.7	96817.7	81049	96813.7
8.15979	43.0919	81013	96772.7	96776.8	81013	96772.7
8.15923	43.0828	80977	96731.8	96735.8	80977	96731.8
8.15866	43.0737	80941.1	96690.9	96694.9	80941.1	96690.9
8.1581	43.0646	80905.1	96650	96654	80905.1	96650
8.15753	43.0555	80869.2	96609.1	96613.1	80869.2	96609.1
8.15697	43.0464	80833.2	96568.2	96572.2	80833.3	96568.2
8.15641	43.0373	80797.3	96527.3	96531.4	80797.3	96527.3
8.15584	43.0282	80761.4	96486.5	96490.5	80761.4	96486.5
8.15528	43.0191	80725.5	96445.6	96449.7	80725.5	96445.6
8.15471	43.01	80689.7	96404.8	96408.8	80689.7	96404.8
8.15415	43.0009	80653.8	96364	96368	80653.8	96364
8.15358	42.9918	80617.9	96323.1	96327.2	80617.9	96323.1
8.15302	42.9827	80582.1	96282.4	96286.4	80582.1	96282.4
8.15245	42.9736	80546.3	96241.6	96245.6	80546.3	96241.6
8.15189	42.9645	80510.4	96200.8	96204.8	80510.4	96200.8
8.15133	42.9555	80474.6	96160	96164.1	80474.6	96160
8.15076	42.9464	80438.8	96119.3	96123.3	80438.8	96119.3
8.1502	42.9373	80403	96078.6	96082.6	80403	96078.6
8.14963	42.9282	80367.3	96037.8	96041.9	80367.3	96037.8
8.14907	42.9191	80331.5	95997.1	96001.2	80331.5	95997.1
8.1485	42.91	80295.7	95956.4	95960.5	80295.7	95956.4
8.14794	42.9009	80260	95915.7	95919.8	80260	95915.7
8.14737	42.8918	80224.3	95875.1	95879.1	80224.3	95875.1
8.14681	42.8828	80188.5	95834.4	95838.4	80188.5	95834.4
8.14624	42.8737	80152.8	95793.8	95797.8	80152.8	95793.8
8.14568	42.8646	80117.1	95753.1	95757.2	80117.1	95753.1
8.14511	42.8555	80081.4	95712.5	95716.5	80081.5	95712.5
8.14455	42.8464	80045.8	95671.9	95675.9	80045.8	95671.9
8.14398	42.8374	80010.1	95631.3	95635.3	80010.1	95631.3
8.14342	42.8283	79974.5	95590.7	95594.7	79974.5	95590.7
8.14285	42.8192	79938.8	95550.1	95554.2	79938.8	95550.1
8.14229	42.8101	79903.2	95509.6	95513.6	79903.2	95509.6
8.14172	42.801	79867.6	95469	95473	79867.6	95469
8.14116	42.792	79832	95428.5	95432.5	79832	95428.5
8.14059	42.7829	79796.4	95387.9	95392	79796.4	95387.9
8.14002	42.7738	79760.8	95347.4	95351.5	79760.8	95347.4
8.13946	42.7648	79725.2	95306.9	95311	79725.2	95306.9
8.13889	42.7557	79689.6	95266.4	95270.5	79689.6	95266.4
8.13833	42.7466	79654.1	95226	95230	79654.1	95226
8.13776	42.7375	79618.5	95185.5	95189.5	79618.6	95185.5
8.1372	42.7285	79583	95145	95149.1	79583	95145
8.13663	42.7194	79547.5	95104.6	95108.6	79547.5	95104.6
8.13607	42.7103	79512	95064.2	95068.2	79512	95064.2
8.1355	42.7013	79476.5	95023.7	95027.8	79476.5	95023.7
8.13493	42.6922	79441	94983.3	94987.4	79441	94983.3
8.13437	42.6831	79405.5	94943	94947	79405.5	94943
8.1338	42.6741	79370.1	94902.6	94906.6	79370.1	94902.6
8.13324	42.665	79334.6	94862.2	94866.2	79334.6	94862.2
8.13267	42.6559	79299.2	94821.8	94825.9	79299.2	94821.8
8.13211	42.6469	79263.8	94781.5	94785.5	79263.8	94781.5
8.13154	42.6378	79228.4	94741.2	94745.2	79228.4	94741.2
8.13097	42.6288	79192.9	94700.9	94704.9	79193	94700.9
8.13041	42.6197	79157.6	94660.5	94664.6	79157.6	94660.5
8.12984	42.6107	79122.2	94620.3	94624.3	79122.2	94620.3
8.12928	42.6016	79086.8	94580	94584	79086.8	94580
8.12871	42.5925	79051.4	94539.7	94543.7	79051.4	94539.7
8.12814	42.5835	79016.1	94499.4	94503.5	79016.1	94499.4
8.12758	42.5744	78980.8	94459.2	94463.2	78980.8	94459.2
8.12701	42.5654	78945.4	94419	94423	78945.4	94419
8.12644	42.5563	78910.1	94378.7	94382.8	78910.1	94378.7
