z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.43301	12.3681	4117.73	4322.63	4326.08	4116.9	4322.63
2.43131	12.3485	4106.46	4311.01	4314.46	4105.62	4311.01
2.42961	12.329	4095.2	4299.41	4302.86	4094.36	4299.41
2.4279	12.3094	4083.96	4287.83	4291.27	4083.12	4287.83
2.4262	12.2899	4072.74	4276.26	4279.7	4071.9	4276.26
2.42449	12.2703	4061.54	4264.71	4268.15	4060.69	4264.71
2.42278	12.2508	4050.35	4253.18	4256.62	4049.5	4253.18
2.42108	12.2312	4039.18	4241.66	4245.1	4038.33	4241.66
2.41937	12.2117	4028.02	4230.16	4233.59	4027.17	4230.16
2.41766	12.1921	4016.89	4218.68	4222.11	4016.03	4218.68
2.41595	12.1726	4005.77	4207.21	4210.64	4004.91	4207.21
2.41423	12.1531	3994.66	4195.77	4199.19	3993.8	4195.77
2.41252	12.1336	3983.58	4184.33	4187.76	3982.72	4184.33
2.41081	12.114	3972.51	4172.92	4176.34	3971.64	4172.92
2.40909	12.0945	3961.45	4161.52	4164.94	3960.59	4161.52
2.40737	12.075	3950.42	4150.14	4153.55	3949.55	4150.14
2.40566	12.0555	3939.4	4138.77	4142.19	3938.53	4138.77
2.40394	12.036	3928.4	4127.42	4130.84	3927.52	4127.42
2.40222	12.0164	3917.41	4116.09	4119.5	3916.54	4116.09
2.4005	11.9969	3906.44	4104.78	4108.19	3905.56	4104.78
2.39878	11.9774	3895.49	4093.48	4096.89	3894.61	4093.48
2.39705	11.9579	3884.55	4082.2	4085.6	3883.67	4082.2
2.39533	11.9384	3873.64	4070.94	4074.34	3872.75	4070.94
2.39361	11.9189	3862.73	4059.69	4063.09	3861.85	4059.69
2.39188	11.8994	3851.85	4048.46	4051.85	3850.96	4048.46
2.39016	11.88	3840.98	4037.24	4040.64	3840.09	4037.24
2.38843	11.8605	3830.13	4026.05	4029.44	3829.23	4026.05
2.3867	11.841	3819.29	4014.87	4018.25	3818.4	4014.87
2.38497	11.8215	3808.48	4003.7	4007.09	3807.58	4003.7
2.38324	11.802	3797.67	3992.56	3995.94	3796.77	3992.56
2.38151	11.7826	3786.89	3981.43	3984.81	3785.98	3981.43
2.37978	11.7631	3776.12	3970.31	3973.69	3775.21	3970.31
2.37804	11.7436	3765.37	3959.22	3962.59	3764.46	3959.22
2.37631	11.7241	3754.63	3948.14	3951.51	3753.72	3948.14
2.37457	11.7047	3743.92	3937.07	3940.44	3743	3937.07
2.37283	11.6852	3733.21	3926.02	3929.39	3732.3	3926.02
2.3711	11.6658	3722.53	3914.99	3918.36	3721.61	3914.99
2.36936	11.6463	3711.86	3903.98	3907.34	3710.94	3903.98
2.36762	11.6269	3701.21	3892.98	3896.34	3700.29	3892.98
2.36588	11.6074	3690.57	3882	3885.36	3689.65	3882
2.36414	11.588	3679.95	3871.04	3874.39	3679.03	3871.04
2.36239	11.5685	3669.35	3860.09	3863.44	3668.42	3860.09
2.36065	11.5491	3658.77	3849.16	3852.51	3657.83	3849.16
2.3589	11.5297	3648.2	3838.25	3841.59	3647.26	3838.25
2.35716	11.5102	3637.65	3827.35	3830.69	3636.71	3827.35
2.35541	11.4908	3627.11	3816.47	3819.81	3626.17	3816.47
2.35366	11.4714	3616.59	3805.6	3808.94	3615.65	3805.6
2.35191	11.4519	3606.09	3794.75	3798.09	3605.14	3794.75
