A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-79.1133	-2.43295e-36	124.214	979.381	-2.44801e-36	-1.50463	-22.9266	-2.46335e-36	-5.74489e-05	0.250786	0.00496847
-79.1033	-2.45756e-36	124.199	979.152	-2.47277e-36	-1.50463	-22.924	-2.48826e-36	-5.74631e-05	0.25079	-0.00359799
-79.0933	-2.48241e-36	124.184	978.923	-2.49778e-36	-1.50464	-22.9215	-2.51343e-36	-5.74774e-05	0.250794	-0.015332
-79.0833	-2.50751e-36	124.169	978.694	-2.52304e-36	-1.50464	-22.919	-2.53885e-36	-5.74917e-05	0.250798	-0.021997
-79.0733	-2.53287e-36	124.153	978.464	-2.54855e-36	-1.50464	-22.9165	-2.56453e-36	-5.7506e-05	0.250802	-0.0212797
-79.0633	-2.55849e-36	124.138	978.235	-2.57433e-36	-1.50464	-22.914	-2.59047e-36	-5.75203e-05	0.250805	-0.0154341
-79.0533	-2.58436e-36	124.123	978.006	-2.60037e-36	-1.50464	-22.9115	-2.61667e-36	-5.75346e-05	0.250809	-0.00628288
-79.0433	-2.61049e-36	124.108	977.777	-2.62666e-36	-1.50464	-22.909	-2.64313e-36	-5.75489e-05	0.250813	0.00199924
-79.0333	-2.63689e-36	124.093	977.548	-2.65323e-36	-1.50464	-22.9065	-2.66987e-36	-5.75632e-05	0.250816	0.00882729
-79.0233	-2.66356e-36	124.078	977.319	-2.68006e-36	-1.50464	-22.904	-2.69687e-36	-5.75775e-05	0.25082	0.0113719
-79.0133	-2.6905e-36	124.063	977.09	-2.70717e-36	-1.50464	-22.9015	-2.72415e-36	-5.75918e-05	0.250824	0.00747084
-79.0033	-2.7177e-36	124.048	976.861	-2.73455e-36	-1.50464	-22.899	-2.7517e-36	-5.76061e-05	0.250828	0.000648429
-78.9933	-2.74519e-36	124.033	976.632	-2.7622e-36	-1.50464	-22.8965	-2.77953e-36	-5.76204e-05	0.250832	-0.0100021
-78.9833	-2.77295e-36	124.018	976.403	-2.79014e-36	-1.50464	-22.8939	-2.80765e-36	-5.76348e-05	0.250835	-0.0191682
-78.9733	-2.80099e-36	124.003	976.174	-2.81836e-36	-1.50464	-22.8914	-2.83604e-36	-5.76491e-05	0.250839	-0.0217377
