A	Vg	Vf	k	w
-50.88	2.93452e+47	4.87299e-147	5.08149e-46	2.37648e-44
-50.87	2.87586e+47	5.94496e-147	5.18414e-46	2.42425e-44
-50.86	2.81837e+47	7.25231e-147	5.28887e-46	2.47297e-44
-50.85	2.76203e+47	8.84662e-147	5.39571e-46	2.52268e-44
-50.84	2.70682e+47	1.07908e-146	5.50472e-46	2.57339e-44
-50.83	2.65271e+47	1.31613e-146	5.61592e-46	2.62511e-44
-50.82	2.59968e+47	1.60517e-146	5.72937e-46	2.67787e-44
-50.81	2.54771e+47	1.95756e-146	5.84512e-46	2.7317e-44
-50.8	2.49678e+47	2.38717e-146	5.9632e-46	2.7866e-44
-50.79	2.44687e+47	2.91089e-146	6.08367e-46	2.84261e-44
-50.78	2.39795e+47	3.54929e-146	6.20657e-46	2.89975e-44
-50.77	2.35002e+47	4.32743e-146	6.33195e-46	2.95803e-44
-50.76	2.30304e+47	5.27585e-146	6.45987e-46	3.01748e-44
-50.75	2.257e+47	6.43174e-146	6.59037e-46	3.07813e-44
-50.74	2.21188e+47	7.84039e-146	6.7235e-46	3.14e-44
-50.73	2.16766e+47	9.55697e-146	6.85933e-46	3.20311e-44
-50.72	2.12433e+47	1.16487e-145	6.9979e-46	3.26749e-44
-50.71	2.08186e+47	1.41973e-145	7.13927e-46	3.33317e-44
-50.7	2.04025e+47	1.73025e-145	7.2835e-46	3.40016e-44
-50.69	1.99946e+47	2.10856e-145	7.43063e-46	3.4685e-44
-50.68	1.95949e+47	2.56943e-145	7.58075e-46	3.53821e-44
-50.67	1.92032e+47	3.13084e-145	7.73389e-46	3.60933e-44
-50.66	1.88193e+47	3.81468e-145	7.89013e-46	3.68187e-44
-50.65	1.84431e+47	4.64761e-145	8.04952e-46	3.75588e-44
-50.64	1.80744e+47	5.66205e-145	8.21214e-46	3.83137e-44
-50.63	1.77131e+47	6.8975e-145	8.37804e-46	3.90837e-44
-50.62	1.7359e+47	8.40202e-145	8.54729e-46	3.98693e-44
-50.61	1.70119e+47	1.02341e-144	8.71996e-46	4.06706e-44
-50.6	1.66718e+47	1.24649e-144	8.89612e-46	4.14881e-44
-50.59	1.63386e+47	1.5181e-144	9.07583e-46	4.23219e-44
-50.58	1.60119e+47	1.84878e-144	9.25918e-46	4.31725e-44
-50.57	1.56918e+47	2.25136e-144	9.44623e-46	4.40403e-44
-50.56	1.53781e+47	2.74143e-144	9.63706e-46	4.49254e-44
-50.55	1.50707e+47	3.33798e-144	9.83175e-46	4.58284e-44
-50.54	1.47694e+47	4.06409e-144	1.00304e-45	4.67495e-44
-50.53	1.44742e+47	4.94785e-144	1.0233e-45	4.76891e-44
-50.52	1.41848e+47	6.02342e-144	1.04397e-45	4.86476e-44
-50.51	1.39012e+47	7.33236e-144	1.06506e-45	4.96254e-44
-50.5	1.36233e+47	8.9252e-144	1.08658e-45	5.06228e-44
-50.49	1.3351e+47	1.08634e-143	1.10853e-45	5.16402e-44
-50.48	1.30841e+47	1.32217e-143	1.13092e-45	5.26781e-44
-50.47	1.28225e+47	1.60909e-143	1.15377e-45	5.37369e-44
-50.46	1.25661e+47	1.95817e-143	1.17708e-45	5.48169e-44
-50.45	1.23149e+47	2.38282e-143	1.20086e-45	5.59187e-44
-50.44	1.20687e+47	2.89939e-143	1.22512e-45	5.70426e-44
-50.43	1.18275e+47	3.52773e-143	1.24987e-45	5.81891e-44
-50.42	1.1591e+47	4.29198e-143	1.27512e-45	5.93586e-44
-50.41	1.13593e+47	5.22148e-143	1.30088e-45	6.05516e-44
-50.4	1.11322e+47	6.3519e-143	1.32716e-45	6.17686e-44
-50.39	1.09096e+47	7.72657e-143	1.35397e-45	6.30101e-44
-50.38	1.06915e+47	9.39817e-143	1.38132e-45	6.42765e-44
-50.37	1.04778e+47	1.14307e-142	1.40922e-45	6.55683e-44
-50.36	1.02683e+47	1.3902e-142	1.43769e-45	6.68862e-44
-50.35	1.0063e+47	1.69066e-142	1.46674e-45	6.82305e-44
-50.34	9.86185e+46	2.05592e-142	1.49637e-45	6.96018e-44
-50.33	9.66469e+46	2.49995e-142	1.5266e-45	7.10007e-44
-50.32	9.47147e+46	3.03969e-142	1.55744e-45	7.24277e-44
-50.31	9.28212e+46	3.69574e-142	1.5889e-45	7.38834e-44
-50.3	9.09655e+46	4.4931e-142	1.621e-45	7.53683e-44
-50.29	8.91469e+46	5.46217e-142	1.65374e-45	7.68831e-44
-50.28	8.73646e+46	6.63985e-142	1.68715e-45	7.84283e-44
-50.27	8.5618e+46	8.07094e-142	1.72124e-45	8.00046e-44
-50.26	8.39063e+46	9.80989e-142	1.75601e-45	8.16126e-44
-50.25	8.22288e+46	1.19228e-141	1.79148e-45	8.32528e-44
-50.24	8.05848e+46	1.44899e-141	1.82767e-45	8.49261e-44
-50.23	7.89737e+46	1.76086e-141	1.8646e-45	8.66329e-44
-50.22	7.73949e+46	2.13973e-141	1.90226e-45	8.83741e-44
-50.21	7.58475e+46	2.59996e-141	1.94069e-45	9.01503e-44
-50.2	7.43311e+46	3.15899e-141	1.9799e-45	9.19621e-44
-50.19	7.28451e+46	3.83799e-141	2.0199e-45	9.38104e-44
-50.18	7.13887e+46	4.66264e-141	2.0607e-45	9.56958e-44
-50.17	6.99615e+46	5.66415e-141	2.10233e-45	9.76191e-44
-50.16	6.85627e+46	6.88035e-141	2.1448e-45	9.95811e-44
-50.15	6.7192e+46	8.35718e-141	2.18813e-45	1.01582e-43
-50.14	6.58486e+46	1.01504e-140	2.23233e-45	1.03624e-43
-50.13	6.45321e+46	1.23276e-140	2.27743e-45	1.05707e-43
-50.12	6.32419e+46	1.4971e-140	2.32344e-45	1.07831e-43
-50.11	6.19775e+46	1.818e-140	2.37038e-45	1.09998e-43
-50.1	6.07384e+46	2.20756e-140	2.41826e-45	1.12209e-43
-50.09	5.95241e+46	2.68042e-140	2.46712e-45	1.14464e-43
-50.08	5.8334e+46	3.25438e-140	2.51696e-45	1.16765e-43
-50.07	5.71677e+46	3.95099e-140	2.5678e-45	1.19112e-43
-50.06	5.60248e+46	4.79643e-140	2.61968e-45	1.21505e-43
-50.05	5.49047e+46	5.82243e-140	2.6726e-45	1.23947e-43
-50.04	5.38069e+46	7.06747e-140	2.72659e-45	1.26438e-43
-50.03	5.27312e+46	8.57821e-140	2.78167e-45	1.2898e-43
-50.02	5.16769e+46	1.04113e-139	2.83787e-45	1.31572e-43
-50.01	5.06437e+46	1.26352e-139	2.8952e-45	1.34216e-43
