A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.6733	-3.78792e-36	123.552	969.318	-3.8115e-36	-1.50466	-22.8162	-3.83551e-36	-5.80817e-05	0.250951	0.00168414
-78.6633	-3.82623e-36	123.537	969.09	-3.85004e-36	-1.50466	-22.8137	-3.8743e-36	-5.80962e-05	0.250955	0.00976403
-78.6533	-3.86493e-36	123.522	968.862	-3.88898e-36	-1.50466	-22.8112	-3.91349e-36	-5.81107e-05	0.250959	0.00828219
-78.6433	-3.90401e-36	123.507	968.634	-3.92832e-36	-1.50466	-22.8086	-3.95307e-36	-5.81252e-05	0.250963	-0.00022407
-78.6333	-3.94349e-36	123.491	968.406	-3.96805e-36	-1.50466	-22.8061	-3.99306e-36	-5.81397e-05	0.250966	-0.0103486
-78.6233	-3.98337e-36	123.476	968.178	-4.00818e-36	-1.50466	-22.8036	-4.03344e-36	-5.81543e-05	0.25097	-0.019302
-78.6133	-4.02366e-36	123.461	967.95	-4.04872e-36	-1.50466	-22.8011	-4.07424e-36	-5.81688e-05	0.250974	-0.0180176
-78.6033	-4.06435e-36	123.446	967.722	-4.08966e-36	-1.50466	-22.7986	-4.11545e-36	-5.81833e-05	0.250978	-0.00598981
-78.5933	-4.10545e-36	123.431	967.494	-4.13103e-36	-1.50466	-22.7961	-4.15708e-36	-5.81979e-05	0.250981	0.00517654
-78.5833	-4.14697e-36	123.416	967.266	-4.17281e-36	-1.50466	-22.7936	-4.19912e-36	-5.82124e-05	0.250985	0.0102112
-78.5733	-4.18891e-36	123.401	967.038	-4.21501e-36	-1.50467	-22.7911	-4.2416e-36	-5.8227e-05	0.250989	0.00639211
-78.5633	-4.23127e-36	123.386	966.81	-4.25764e-36	-1.50467	-22.7886	-4.2845e-36	-5.82415e-05	0.250993	-0.00461533
-78.5533	-4.27407e-36	123.371	966.582	-4.3007e-36	-1.50467	-22.7861	-4.32784e-36	-5.82561e-05	0.250997	-0.0148456
-78.5433	-4.31729e-36	123.356	966.354	-4.3442e-36	-1.50467	-22.7835	-4.37161e-36	-5.82707e-05	0.251001	-0.0207609
-78.5333	-4.36095e-36	123.341	966.127	-4.38814e-36	-1.50467	-22.781	-4.41583e-36	-5.82852e-05	0.251004	-0.0152525
-78.5233	-4.40505e-36	123.326	965.899	-4.43252e-36	-1.50467	-22.7785	-4.46049e-36	-5.82998e-05	0.251008	-0.0012786
-78.5133	-4.4496e-36	123.311	965.671	-4.47735e-36	-1.50467	-22.776	-4.50561e-36	-5.83144e-05	0.251011	0.00803383
-78.5033	-4.4946e-36	123.296	965.443	-4.52263e-36	-1.50467	-22.7735	-4.55118e-36	-5.8329e-05	0.251015	0.00938102
-78.4933	-4.54006e-36	123.281	965.215	-4.56837e-36	-1.50467	-22.771	-4.59722e-36	-5.83436e-05	0.251019	0.00104952
-78.4833	-4.58597e-36	123.266	964.988	-4.61458e-36	-1.50467	-22.7685	-4.64372e-36	-5.83582e-05	0.251023	-0.00874203
-78.4733	-4.63235e-36	123.251	964.76	-4.66125e-36	-1.50467	-22.766	-4.69069e-36	-5.83728e-05	0.251027	-0.0175715
-78.4633	-4.6792e-36	123.236	964.532	-4.70839e-36	-1.50467	-22.7635	-4.73813e-36	-5.83874e-05	0.251031	-0.0190022
-78.4533	-4.72652e-36	123.221	964.305	-4.75601e-36	-1.50467	-22.761	-4.78606e-36	-5.8402e-05	0.251034	-0.00945556
-78.4433	-4.77432e-36	123.206	964.077	-4.80411e-36	-1.50467	-22.7584	-4.83447e-36	-5.84167e-05	0.251038	0.00331911
