A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.49	-3.27107e-05	17.3503	29.133	-3.43668e-05	-1.5375	-3.78397	-3.62592e-05	-0.00340725	0.041466	-0.00103453
-8.48	-3.30561e-05	17.3349	29.0952	-3.47314e-05	-1.53754	-3.78356	-3.66456e-05	-0.00341198	0.0414557	-0.00103365
-8.47	-3.34053e-05	17.3195	29.0573	-3.50998e-05	-1.53757	-3.78314	-3.70362e-05	-0.00341671	0.0414453	-0.0010326
-8.46	-3.37582e-05	17.3041	29.0195	-3.54721e-05	-1.53761	-3.78273	-3.74309e-05	-0.00342145	0.041435	-0.00103148
-8.45	-3.41148e-05	17.2888	28.9817	-3.58484e-05	-1.53764	-3.78231	-3.78299e-05	-0.0034262	0.0414247	-0.00103028
-8.44	-3.44751e-05	17.2734	28.9438	-3.62287e-05	-1.53768	-3.7819	-3.82331e-05	-0.00343094	0.0414144	-0.00102894
-8.43	-3.48393e-05	17.258	28.906	-3.66131e-05	-1.53771	-3.78149	-3.86407e-05	-0.0034357	0.0414041	-0.00102743
-8.42	-3.52074e-05	17.2426	28.8682	-3.70015e-05	-1.53774	-3.78107	-3.90527e-05	-0.00344045	0.0413939	-0.00102577
-8.41	-3.55794e-05	17.2273	28.8304	-3.73941e-05	-1.53778	-3.78066	-3.9469e-05	-0.00344521	0.0413836	-0.00102401
-8.4	-3.59553e-05	17.2119	28.7926	-3.77909e-05	-1.53781	-3.78024	-3.98898e-05	-0.00344997	0.0413734	-0.00102217
-8.39	-3.63352e-05	17.1965	28.7548	-3.81919e-05	-1.53785	-3.77983	-4.03152e-05	-0.00345474	0.0413632	-0.00102018
-8.38	-3.67192e-05	17.1811	28.717	-3.85972e-05	-1.53788	-3.77942	-4.0745e-05	-0.00345951	0.041353	-0.00101801
-8.37	-3.71072e-05	17.1657	28.6792	-3.90069e-05	-1.53792	-3.779	-4.11795e-05	-0.00346428	0.0413428	-0.00101569
-8.36	-3.74993e-05	17.1504	28.6414	-3.94209e-05	-1.53795	-3.77859	-4.16187e-05	-0.00346906	0.0413327	-0.00101327
-8.35	-3.78956e-05	17.135	28.6036	-3.98393e-05	-1.53799	-3.77818	-4.20626e-05	-0.00347384	0.0413225	-0.00101075
-8.34	-3.82961e-05	17.1196	28.5659	-4.02621e-05	-1.53802	-3.77776	-4.25112e-05	-0.00347863	0.0413125	-0.00100807
-8.33	-3.87009e-05	17.1042	28.5281	-4.06895e-05	-1.53806	-3.77735	-4.29646e-05	-0.00348342	0.0413024	-0.0010052
-8.32	-3.91099e-05	17.0888	28.4903	-4.11214e-05	-1.53809	-3.77694	-4.34229e-05	-0.00348821	0.0412924	-0.00100218
-8.31	-3.95233e-05	17.0735	28.4526	-4.1558e-05	-1.53813	-3.77652	-4.38861e-05	-0.003493	0.0412823	-0.000999052
-8.3	-3.99411e-05	17.0581	28.4148	-4.19992e-05	-1.53816	-3.77611	-4.43543e-05	-0.0034978	0.0412724	-0.000995805
-8.29	-4.03633e-05	17.0427	28.377	-4.24451e-05	-1.5382	-3.7757	-4.48275e-05	-0.00350261	0.0412624	-0.000992396
-8.28	-4.079e-05	17.0273	28.3393	-4.28957e-05	-1.53823	-3.77529	-4.53058e-05	-0.00350741	0.0412525	-0.000988786
-8.27	-4.12212e-05	17.0119	28.3015	-4.33512e-05	-1.53827	-3.77487	-4.57892e-05	-0.00351222	0.0412427	-0.00098502
-8.26	-4.1657e-05	16.9966	28.2638	-4.38115e-05	-1.5383	-3.77446	-4.62778e-05	-0.00351703	0.0412328	-0.000981148
-8.25	-4.20975e-05	16.9812	28.226	-4.42768e-05	-1.53834	-3.77405	-4.67716e-05	-0.00352185	0.041223	-0.000977138
-8.24	-4.25426e-05	16.9658	28.1883	-4.4747e-05	-1.53837	-3.77364	-4.72708e-05	-0.00352667	0.0412133	-0.000972955
-8.23	-4.29924e-05	16.9504	28.1506	-4.52222e-05	-1.53841	-3.77323	-4.77752e-05	-0.00353149	0.0412036	-0.000968599
-8.22	-4.34471e-05	16.935	28.1128	-4.57025e-05	-1.53844	-3.77281	-4.82851e-05	-0.00353631	0.0411939	-0.000964032
-8.21	-4.39065e-05	16.9196	28.0751	-4.61879e-05	-1.53848	-3.7724	-4.88005e-05	-0.00354114	0.0411843	-0.000959342
-8.2	-4.43708e-05	16.9042	28.0374	-4.66785e-05	-1.53851	-3.77199	-4.93214e-05	-0.00354597	0.0411747	-0.000954546
-8.19	-4.48401e-05	16.8889	27.9997	-4.71744e-05	-1.53855	-3.77158	-4.98479e-05	-0.00355081	0.0411652	-0.00094947
-8.18	-4.53143e-05	16.8735	27.962	-4.76755e-05	-1.53858	-3.77117	-5.03801e-05	-0.00355565	0.0411557	-0.000944312
-8.17	-4.57936e-05	16.8581	27.9242	-4.8182e-05	-1.53862	-3.77076	-5.09179e-05	-0.00356049	0.0411463	-0.000938981
-8.16	-4.6278e-05	16.8427	27.8865	-4.86939e-05	-1.53865	-3.77034	-5.14616e-05	-0.00356533	0.041137	-0.000933397
-8.15	-4.67675e-05	16.8273	27.8488	-4.92112e-05	-1.53869	-3.76993	-5.2011e-05	-0.00357018	0.0411277	-0.000927746
-8.14	-4.72622e-05	16.8119	27.8111	-4.97341e-05	-1.53873	-3.76952	-5.25664e-05	-0.00357503	0.0411184	-0.000921859
