A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.57	-4.21252e-36	123.774	60.4961	-4.23889e-36	-1.50469	-0.9039	-4.26575e-36	-5.87624e-05	0.00216645	2.17886e-05
-78.56	-4.25513e-36	123.759	60.487	-4.28176e-36	-1.50469	-0.903879	-4.3089e-36	-5.87772e-05	0.00216667	2.17929e-05
-78.55	-4.29816e-36	123.744	60.478	-4.32507e-36	-1.50469	-0.903857	-4.35248e-36	-5.87919e-05	0.00216689	2.17978e-05
-78.54	-4.34163e-36	123.729	60.469	-4.36881e-36	-1.50469	-0.903835	-4.39651e-36	-5.88067e-05	0.0021671	2.18034e-05
-78.53	-4.38554e-36	123.714	60.4599	-4.413e-36	-1.50469	-0.903814	-4.44098e-36	-5.88215e-05	0.00216732	2.18073e-05
-78.52	-4.42989e-36	123.699	60.4509	-4.45764e-36	-1.50469	-0.903792	-4.4859e-36	-5.88363e-05	0.00216754	2.18131e-05
-78.51	-4.47469e-36	123.684	60.4418	-4.50272e-36	-1.50469	-0.90377	-4.53128e-36	-5.88511e-05	0.00216776	2.18179e-05
-78.5	-4.51995e-36	123.669	60.4328	-4.54826e-36	-1.50469	-0.903749	-4.57711e-36	-5.88658e-05	0.00216798	2.18224e-05
-78.49	-4.56566e-36	123.654	60.4238	-4.59426e-36	-1.50469	-0.903727	-4.62341e-36	-5.88806e-05	0.00216819	2.18282e-05
-78.48	-4.61183e-36	123.639	60.4147	-4.64073e-36	-1.50469	-0.903705	-4.67017e-36	-5.88954e-05	0.00216841	2.18322e-05
-78.47	-4.65848e-36	123.624	60.4057	-4.68767e-36	-1.50469	-0.903684	-4.71741e-36	-5.89103e-05	0.00216863	2.18378e-05
-78.46	-4.70559e-36	123.609	60.3967	-4.73508e-36	-1.50469	-0.903662	-4.76513e-36	-5.89251e-05	0.00216885	2.18429e-05
-78.45	-4.75318e-36	123.594	60.3876	-4.78297e-36	-1.50469	-0.90364	-4.81333e-36	-5.89399e-05	0.00216907	2.18472e-05
-78.44	-4.80125e-36	123.579	60.3786	-4.83135e-36	-1.50469	-0.903619	-4.86202e-36	-5.89547e-05	0.00216929	2.18531e-05
-78.43	-4.84981e-36	123.564	60.3695	-4.88022e-36	-1.5047	-0.903597	-4.9112e-36	-5.89696e-05	0.0021695	2.18572e-05
-78.42	-4.89886e-36	123.549	60.3605	-4.92958e-36	-1.5047	-0.903575	-4.96087e-36	-5.89844e-05	0.00216972	2.18624e-05
-78.41	-4.9484e-36	123.534	60.3515	-4.97943e-36	-1.5047	-0.903553	-5.01105e-36	-5.89992e-05	0.00216994	2.18679e-05
