A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-9.2	-1.56399e-05	18.2409	29.6305	-1.63958e-05	-1.53582	-3.50016	-1.72577e-05	-0.00325515	0.020355	-0.00400901
-9.19	-1.58047e-05	18.2255	29.5955	-1.65692e-05	-1.53585	-3.49995	-1.74411e-05	-0.00326027	0.0203149	-0.0040232
-9.18	-1.59713e-05	18.2101	29.5605	-1.67446e-05	-1.53589	-3.49975	-1.76265e-05	-0.00326539	0.0202746	-0.00403739
-9.17	-1.61396e-05	18.1948	29.5255	-1.69218e-05	-1.53592	-3.49955	-1.78139e-05	-0.00327053	0.0202341	-0.00405168
-9.16	-1.63097e-05	18.1794	29.4905	-1.71009e-05	-1.53595	-3.49935	-1.80034e-05	-0.00327568	0.0201935	-0.00406598
-9.15	-1.64816e-05	18.1641	29.4555	-1.72819e-05	-1.53598	-3.49914	-1.81948e-05	-0.00328083	0.0201528	-0.00408012
-9.14	-1.66553e-05	18.1487	29.4206	-1.74648e-05	-1.53602	-3.49894	-1.83883e-05	-0.00328599	0.0201119	-0.00409421
-9.13	-1.68309e-05	18.1334	29.3856	-1.76496e-05	-1.53605	-3.49874	-1.85838e-05	-0.00329117	0.0200709	-0.00410838
-9.12	-1.70083e-05	18.118	29.3506	-1.78365e-05	-1.53608	-3.49854	-1.87814e-05	-0.00329635	0.0200298	-0.00412261
-9.11	-1.71877e-05	18.1026	29.3156	-1.80253e-05	-1.53612	-3.49834	-1.89812e-05	-0.00330154	0.0199885	-0.00413672
-9.1	-1.73689e-05	18.0873	29.2806	-1.82161e-05	-1.53615	-3.49814	-1.91831e-05	-0.00330674	0.019947	-0.00415073
-9.09	-1.7552e-05	18.0719	29.2456	-1.84089e-05	-1.53618	-3.49794	-1.93871e-05	-0.00331195	0.0199055	-0.00416475
-9.08	-1.7737e-05	18.0565	29.2107	-1.86038e-05	-1.53621	-3.49774	-1.95933e-05	-0.00331717	0.0198637	-0.00417886
-9.07	-1.79241e-05	18.0412	29.1757	-1.88008e-05	-1.53625	-3.49754	-1.98018e-05	-0.00332239	0.0198219	-0.00419294
-9.06	-1.81131e-05	18.0258	29.1407	-1.89999e-05	-1.53628	-3.49735	-2.00124e-05	-0.00332763	0.0197799	-0.00420687
-9.05	-1.83041e-05	18.0105	29.1057	-1.92011e-05	-1.53631	-3.49715	-2.02253e-05	-0.00333288	0.0197377	-0.00422076
-9.04	-1.84971e-05	17.9951	29.0708	-1.94044e-05	-1.53635	-3.49695	-2.04405e-05	-0.00333813	0.0196955	-0.00423472
-9.03	-1.86922e-05	17.9797	29.0358	-1.96099e-05	-1.53638	-3.49675	-2.0658e-05	-0.0033434	0.019653	-0.00424872
-9.02	-1.88893e-05	17.9644	29.0008	-1.98176e-05	-1.53641	-3.49656	-2.08778e-05	-0.00334867	0.0196105	-0.00426258
-9.01	-1.90885e-05	17.949	28.9659	-2.00274e-05	-1.53645	-3.49636	-2.11e-05	-0.00335395	0.0195678	-0.00427635
-9	-1.92899e-05	17.9336	28.9309	-2.02396e-05	-1.53648	-3.49617	-2.13245e-05	-0.00335924	0.019525	-0.00429013
-8.99	-1.94933e-05	17.9183	28.8959	-2.04539e-05	-1.53652	-3.49597	-2.15515e-05	-0.00336455	0.019482	-0.004304
-8.98	-1.96989e-05	17.9029	28.861	-2.06706e-05	-1.53655	-3.49578	-2.17809e-05	-0.00336986	0.0194389	-0.00431779
-8.97	-1.99067e-05	17.8875	28.826	-2.08896e-05	-1.53658	-3.49558	-2.20127e-05	-0.00337518	0.0193956	-0.00433145
-8.96	-2.01167e-05	17.8722	28.7911	-2.11109e-05	-1.53662	-3.49539	-2.2247e-05	-0.00338051	0.0193523	-0.00434506
-8.95	-2.0329e-05	17.8568	28.7561	-2.13345e-05	-1.53665	-3.4952	-2.24838e-05	-0.00338584	0.0193087	-0.00435874
-8.94	-2.05434e-05	17.8414	28.7212	-2.15606e-05	-1.53668	-3.495	-2.27232e-05	-0.00339119	0.0192651	-0.00437244
-8.93	-2.07602e-05	17.8261	28.6862	-2.1789e-05	-1.53672	-3.49481	-2.29651e-05	-0.00339655	0.0192213	-0.00438598
-8.92	-2.09792e-05	17.8107	28.6513	-2.20199e-05	-1.53675	-3.49462	-2.32096e-05	-0.00340192	0.0191774	-0.00439944
-8.91	-2.12006e-05	17.7953	28.6163	-2.22532e-05	-1.53679	-3.49443	-2.34567e-05	-0.00340729	0.0191333	-0.00441291
-8.9	-2.14243e-05	17.78	28.5814	-2.2489e-05	-1.53682	-3.49424	-2.37065e-05	-0.00341268	0.0190891	-0.00442645
-8.89	-2.16504e-05	17.7646	28.5464	-2.27273e-05	-1.53685	-3.49405	-2.39589e-05	-0.00341807	0.0190448	-0.00443989
-8.88	-2.18789e-05	17.7492	28.5115	-2.29682e-05	-1.53689	-3.49386	-2.42141e-05	-0.00342348	0.0190003	-0.00445319
-8.87	-2.21098e-05	17.7339	28.4766	-2.32116e-05	-1.53692	-3.49367	-2.4472e-05	-0.00342889	0.0189557	-0.00446646
-8.86	-2.23431e-05	17.7185	28.4416	-2.34576e-05	-1.53696	-3.49348	-2.47326e-05	-0.00343431	0.018911	-0.00447979
-8.85	-2.25789e-05	17.7031	28.4067	-2.37063e-05	-1.53699	-3.49329	-2.4996e-05	-0.00343974	0.0188661	-0.0044931
-8.84	-2.28172e-05	17.6878	28.3718	-2.39576e-05	-1.53703	-3.4931	-2.52623e-05	-0.00344519	0.0188211	-0.00450625
-8.83	-2.30581e-05	17.6724	28.3368	-2.42115e-05	-1.53706	-3.49291	-2.55314e-05	-0.00345064	0.018776	-0.00451932
-8.82	-2.33015e-05	17.657	28.3019	-2.44682e-05	-1.53709	-3.49272	-2.58034e-05	-0.0034561	0.0187307	-0.00453241
-8.81	-2.35474e-05	17.6416	28.267	-2.47276e-05	-1.53713	-3.49254	-2.60783e-05	-0.00346157	0.0186853	-0.00454554
-8.8	-2.3796e-05	17.6263	28.232	-2.49898e-05	-1.53716	-3.49235	-2.63562e-05	-0.00346705	0.0186398	-0.00455854
-8.79	-2.40473e-05	17.6109	28.1971	-2.52547e-05	-1.5372	-3.49216	-2.6637e-05	-0.00347253	0.0185942	-0.00457141
-8.78	-2.43011e-05	17.5955	28.1622	-2.55225e-05	-1.53723	-3.49198	-2.69208e-05	-0.00347803	0.0185484	-0.00458425
-8.77	-2.45577e-05	17.5802	28.1273	-2.57932e-05	-1.53727	-3.49179	-2.72077e-05	-0.00348354	0.0185025	-0.00459713
-8.76	-2.4817e-05	17.5648	28.0924	-2.60667e-05	-1.5373	-3.49161	-2.74976e-05	-0.00348906	0.0184565	-0.00460997
-8.75	-2.50791e-05	17.5494	28.0575	-2.63431e-05	-1.53734	-3.49142	-2.77907e-05	-0.00349458	0.0184103	-0.00462257
-8.74	-2.53439e-05	17.534	28.0225	-2.66225e-05	-1.53737	-3.49124	-2.80869e-05	-0.00350012	0.018364	-0.00463524
-8.73	-2.56115e-05	17.5187	27.9876	-2.69049e-05	-1.53741	-3.49106	-2.83863e-05	-0.00350566	0.0183176	-0.00464787
-8.72	-2.5882e-05	17.5033	27.9527	-2.71903e-05	-1.53744	-3.49087	-2.86889e-05	-0.00351122	0.018271	-0.00466044
-8.71	-2.61553e-05	17.4879	27.9178	-2.74787e-05	-1.53748	-3.49069	-2.89947e-05	-0.00351678	0.0182244	-0.00467295
-8.7	-2.64316e-05	17.4725	27.8829	-2.77702e-05	-1.53751	-3.49051	-2.93038e-05	-0.00352235	0.0181776	-0.00468539
-8.69	-2.67107e-05	17.4572	27.848	-2.80648e-05	-1.53755	-3.49033	-2.96162e-05	-0.00352794	0.0181307	-0.00469775
-8.68	-2.69929e-05	17.4418	27.8131	-2.83625e-05	-1.53758	-3.49015	-2.9932e-05	-0.00353353	0.0180836	-0.00471001
-8.67	-2.7278e-05	17.4264	27.7782	-2.86634e-05	-1.53762	-3.48997	-3.02511e-05	-0.00353913	0.0180365	-0.00472219
-8.66	-2.75662e-05	17.411	27.7433	-2.89675e-05	-1.53765	-3.48979	-3.05737e-05	-0.00354474	0.0179892	-0.00473431
-8.65	-2.78574e-05	17.3957	27.7084	-2.92749e-05	-1.53769	-3.48961	-3.08997e-05	-0.00355036	0.0179418	-0.00474637
-8.64	-2.81517e-05	17.3803	27.6735	-2.95855e-05	-1.53773	-3.48943	-3.12293e-05	-0.00355599	0.0178943	-0.00475839
-8.63	-2.84491e-05	17.3649	27.6386	-2.98995e-05	-1.53776	-3.48925	-3.15623e-05	-0.00356163	0.0178466	-0.00477035
-8.62	-2.87497e-05	17.3495	27.6037	-3.02168e-05	-1.5378	-3.48907	-3.1899e-05	-0.00356728	0.0177989	-0.00478225
-8.61	-2.90534e-05	17.3341	27.5688	-3.05375e-05	-1.53783	-3.48889	-3.22392e-05	-0.00357294	0.017751	-0.00479408
-8.6	-2.93604e-05	17.3188	27.5339	-3.08616e-05	-1.53787	-3.48871	-3.25831e-05	-0.00357861	0.017703	-0.00480582
-8.59	-2.96707e-05	17.3034	27.4991	-3.11892e-05	-1.5379	-3.48854	-3.29307e-05	-0.00358429	0.0176549	-0.00481748
