z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.41988	12.81	4514.96	4680.89	4684.4	4514.2	4680.89
2.41817	12.7892	4502.26	4667.91	4671.41	4501.5	4667.91
2.41645	12.7685	4489.59	4654.94	4658.45	4488.82	4654.94
2.41474	12.7478	4476.93	4642	4645.5	4476.16	4642
2.41302	12.727	4464.29	4629.08	4632.58	4463.53	4629.08
2.41131	12.7063	4451.68	4616.17	4619.67	4450.91	4616.17
2.40959	12.6856	4439.08	4603.29	4606.79	4438.31	4603.29
2.40787	12.6649	4426.5	4590.42	4593.92	4425.73	4590.42
2.40615	12.6442	4413.95	4577.58	4581.07	4413.17	4577.58
2.40443	12.6235	4401.41	4564.76	4568.25	4400.63	4564.76
2.40271	12.6027	4388.89	4551.95	4555.44	4388.11	4551.95
2.40099	12.582	4376.39	4539.17	4542.65	4375.61	4539.17
2.39926	12.5613	4363.91	4526.4	4529.88	4363.13	4526.4
2.39754	12.5407	4351.45	4513.65	4517.14	4350.67	4513.65
2.39581	12.52	4339.02	4500.93	4504.41	4338.23	4500.93
2.39408	12.4993	4326.6	4488.22	4491.7	4325.8	4488.22
2.39236	12.4786	4314.2	4475.53	4479.01	4313.4	4475.53
2.39063	12.4579	4301.82	4462.87	4466.34	4301.02	4462.87
2.3889	12.4372	4289.45	4450.22	4453.69	4288.66	4450.22
2.38717	12.4166	4277.11	4437.59	4441.06	4276.31	4437.59
2.38543	12.3959	4264.79	4424.98	4428.45	4263.99	4424.98
2.3837	12.3752	4252.49	4412.4	4415.86	4251.69	4412.4
2.38197	12.3546	4240.21	4399.83	4403.29	4239.4	4399.83
2.38023	12.3339	4227.94	4387.28	4390.74	4227.14	4387.28
2.37849	12.3133	4215.7	4374.75	4378.21	4214.89	4374.75
2.37676	12.2926	4203.48	4362.24	4365.69	4202.67	4362.24
2.37502	12.272	4191.27	4349.75	4353.2	4190.46	4349.75
2.37328	12.2513	4179.09	4337.28	4340.73	4178.27	4337.28
2.37154	12.2307	4166.92	4324.83	4328.27	4166.11	4324.83
2.3698	12.21	4154.78	4312.39	4315.84	4153.96	4312.39
2.36806	12.1894	4142.65	4299.98	4303.43	4141.83	4299.98
2.36631	12.1688	4130.55	4287.59	4291.03	4129.72	4287.59
2.36457	12.1481	4118.46	4275.21	4278.66	4117.63	4275.21
2.36282	12.1275	4106.39	4262.86	4266.3	4105.56	4262.86
2.36108	12.1069	4094.34	4250.53	4253.96	4093.51	4250.53
2.35933	12.0863	4082.31	4238.21	4241.65	4081.48	4238.21
2.35758	12.0657	4070.3	4225.92	4229.35	4069.47	4225.92
2.35583	12.0451	4058.31	4213.64	4217.07	4057.48	4213.64
2.35408	12.0245	4046.34	4201.38	4204.81	4045.51	4201.38
2.35233	12.0039	4034.39	4189.15	4192.57	4033.55	4189.15
2.35057	11.9833	4022.46	4176.93	4180.35	4021.62	4176.93
2.34882	11.9627	4010.55	4164.73	4168.15	4009.7	4164.73
2.34706	11.9421	3998.66	4152.55	4155.97	3997.81	4152.55
2.34531	11.9215	3986.78	4140.39	4143.81	3985.93	4140.39
2.34355	11.9009	3974.93	4128.25	4131.66	3974.08	4128.25
2.34179	11.8804	3963.09	4116.13	4119.54	3962.24	4116.13
2.34003	11.8598	3951.28	4104.03	4107.44	3950.42	4104.03
2.33827	11.8392	3939.48	4091.95	4095.35	3938.62	4091.95
2.33651	11.8187	3927.7	4079.88	4083.29	3926.84	4079.88
2.33475	11.7981	3915.95	4067.84	4071.24	3915.08	4067.84
2.33298	11.7776	3904.21	4055.82	4059.22	3903.34	4055.82
2.33122	11.757	3892.49	4043.81	4047.21	3891.62	4043.81
2.32945	11.7365	3880.79	4031.82	4035.22	3879.92	4031.82
2.32769	11.7159	3869.11	4019.86	4023.25	3868.24	4019.86
2.32592	11.6954	3857.45	4007.91	4011.3	3856.57	4007.91
2.32415	11.6748	3845.8	3995.98	3999.37	3844.93	3995.98
2.32238	11.6543	3834.18	3984.07	3987.46	3833.3	3984.07
2.32061	11.6338	3822.58	3972.19	3975.57	3821.7	3972.19
2.31884	11.6132	3810.99	3960.31	3963.7	3810.11	3960.31
2.31706	11.5927	3799.43	3948.46	3951.85	3798.54	3948.46
2.31529	11.5722	3787.88	3936.63	3940.01	3787	3936.63
2.31351	11.5517	3776.35	3924.82	3928.2	3775.47	3924.82
2.31173	11.5312	3764.84	3913.03	3916.4	3763.96	3913.03
2.30996	11.5107	3753.36	3901.25	3904.62	3752.47	3901.25
2.30818	11.4902	3741.89	3889.5	3892.87	3740.99	3889.5
2.3064	11.4697	3730.43	3877.76	3881.13	3729.54	3877.76
2.30462	11.4492	3719	3866.04	3869.41	3718.11	3866.04
2.30283	11.4287	3707.59	3854.35	3857.71	3706.69	3854.35
2.30105	11.4082	3696.2	3842.67	3846.03	3695.3	3842.67
2.29927	11.3877	3684.82	3831.01	3834.37	3683.92	3831.01
2.29748	11.3673	3673.47	3819.37	3822.72	3672.56	3819.37
2.29569	11.3468	3662.13	3807.75	3811.1	3661.23	3807.75
2.29391	11.3263	3650.81	3796.14	3799.5	3649.91	3796.14
2.29212	11.3059	3639.51	3784.56	3787.91	3638.61	3784.56
2.29033	11.2854	3628.23	3773	3776.34	3627.32	3773
2.28853	11.265	3616.97	3761.45	3764.8	3616.06	3761.45
2.28674	11.2445	3605.73	3749.92	3753.27	3604.82	3749.92
2.28495	11.2241	3594.51	3738.42	3741.76	3593.59	3738.42
2.28315	11.2036	3583.31	3726.93	3730.27	3582.39	3726.93
2.28136	11.1832	3572.12	3715.46	3718.8	3571.2	3715.46
2.27956	11.1627	3560.96	3704.01	3707.34	3560.03	3704.01
2.27776	11.1423	3549.81	3692.58	3695.91	3548.89	3692.58
2.27596	11.1219	3538.68	3681.16	3684.5	3537.76	3681.16
2.27416	11.1015	3527.57	3669.77	3673.1	3526.65	3669.77
2.27236	11.081	3516.48	3658.4	3661.72	3515.55	3658.4
2.27056	11.0606	3505.41	3647.04	3650.37	3504.48	3647.04
2.26876	11.0402	3494.36	3635.7	3639.03	3493.43	3635.7
2.26695	11.0198	3483.33	3624.39	3627.71	3482.39	3624.39
2.26514	10.9994	3472.31	3613.09	3616.41	3471.37	3613.09
2.26334	10.979	3461.32	3601.81	3605.12	3460.38	3601.81
2.26153	10.9586	3450.34	3590.55	3593.86	3449.4	3590.55
2.25972	10.9383	3439.38	3579.3	3582.62	3438.44	3579.3
2.25791	10.9179	3428.44	3568.08	3571.39	3427.5	3568.08
2.2561	10.8975	3417.52	3556.88	3560.18	3416.57	3556.88
2.25428	10.8771	3406.62	3545.69	3549	3405.67	3545.69
2.25247	10.8567	3395.74	3534.52	3537.83	3394.79	3534.52
2.25065	10.8364	3384.87	3523.37	3526.68	3383.92	3523.37
2.24884	10.816	3374.03	3512.24	3515.55	3373.07	3512.24
2.24702	10.7957	3363.2	3501.13	3504.43	3362.24	3501.13
2.2452	10.7753	3352.39	3490.04	3493.34	3351.43	3490.04
2.24338	10.755	3341.6	3478.97	3482.26	3340.64	3478.97
2.24156	10.7346	3330.83	3467.91	3471.21	3329.87	3467.91
2.23974	10.7143	3320.08	3456.88	3460.17	3319.12	3456.88
2.23791	10.694	3309.35	3445.86	3449.15	3308.38	3445.86
2.23609	10.6736	3298.63	3434.86	3438.15	3297.66	3434.86
2.23426	10.6533	3287.93	3423.88	3427.17	3286.97	3423.88
2.23243	10.633	3277.26	3412.92	3416.2	3276.29	3412.92
2.23061	10.6127	3266.6	3401.98	3405.26	3265.63	3401.98
2.22878	10.5924	3255.96	3391.06	3394.33	3254.99	3391.06
2.22695	10.5721	3245.34	3380.15	3383.43	3244.36	3380.15
2.22511	10.5518	3234.73	3369.27	3372.54	3233.76	3369.27
2.22328	10.5315	3224.15	3358.4	3361.67	3223.17	3358.4
