z	u	VVM	VAVM	VPSM	VSM	VSAVM
6.51938	7.41743	274.453	280.745	285.92	1.5461e+10	1.3827e+98
6.51873	7.41671	274.407	280.699	285.874	1.53707e+10	1.3209e+98
6.51808	7.41599	274.361	280.653	285.828	1.5281e+10	1.26187e+98
6.51742	7.41527	274.314	280.607	285.782	1.51918e+10	1.20547e+98
6.51677	7.41455	274.268	280.561	285.737	1.5103e+10	1.1516e+98
6.51612	7.41383	274.222	280.515	285.691	1.50149e+10	1.10013e+98
6.51546	7.41311	274.176	280.47	285.645	1.49272e+10	1.05096e+98
6.51481	7.41239	274.13	280.424	285.599	1.484e+10	1.00399e+98
6.51415	7.41167	274.083	280.378	285.553	1.47534e+10	9.59123e+97
6.5135	7.41094	274.037	280.332	285.507	1.46673e+10	9.16259e+97
6.51285	7.41022	273.991	280.286	285.461	1.45816e+10	8.75311e+97
6.51219	7.4095	273.945	280.24	285.416	1.44965e+10	8.36192e+97
6.51154	7.40878	273.898	280.194	285.37	1.44119e+10	7.98823e+97
6.51088	7.40806	273.852	280.148	285.324	1.43277e+10	7.63123e+97
6.51023	7.40734	273.806	280.103	285.278	1.42441e+10	7.29019e+97
6.50957	7.40662	273.76	280.057	285.232	1.4161e+10	6.96439e+97
6.50892	7.4059	273.713	280.011	285.186	1.40783e+10	6.65316e+97
6.50826	7.40518	273.667	279.965	285.14	1.39961e+10	6.35583e+97
