z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.22683	43.6804	82937.9	98799.6	98803.6	82937.9	98799.6
8.22627	43.6713	82901.8	98758.5	98762.6	82901.8	98758.5
8.22571	43.6622	82865.6	98717.4	98721.5	82865.6	98717.4
8.22515	43.6532	82829.4	98676.4	98680.4	82829.4	98676.4
8.22459	43.6441	82793.3	98635.3	98639.4	82793.3	98635.3
8.22403	43.635	82757.1	98594.3	98598.3	82757.1	98594.3
8.22347	43.626	82721	98553.3	98557.3	82721	98553.3
8.22291	43.6169	82684.9	98512.3	98516.3	82684.9	98512.3
8.22235	43.6078	82648.8	98471.3	98475.3	82648.8	98471.3
8.22179	43.5988	82612.7	98430.3	98434.3	82612.7	98430.3
8.22123	43.5897	82576.6	98389.3	98393.4	82576.6	98389.3
8.22067	43.5807	82540.6	98348.4	98352.4	82540.6	98348.4
8.22011	43.5716	82504.5	98307.4	98311.4	82504.5	98307.4
8.21955	43.5625	82468.4	98266.5	98270.5	82468.5	98266.5
8.21899	43.5535	82432.4	98225.5	98229.6	82432.4	98225.5
8.21843	43.5444	82396.4	98184.6	98188.7	82396.4	98184.6
8.21787	43.5354	82360.4	98143.7	98147.8	82360.4	98143.7
8.21731	43.5263	82324.4	98102.8	98106.9	82324.4	98102.8
8.21675	43.5173	82288.4	98062	98066	82288.4	98062
8.21619	43.5082	82252.4	98021.1	98025.1	82252.4	98021.1
8.21563	43.4991	82216.4	97980.2	97984.3	82216.4	97980.2
8.21507	43.4901	82180.5	97939.4	97943.4	82180.5	97939.4
8.2145	43.481	82144.5	97898.6	97902.6	82144.5	97898.6
8.21394	43.472	82108.6	97857.8	97861.8	82108.6	97857.8
8.21338	43.4629	82072.7	97816.9	97821	82072.7	97816.9
8.21282	43.4539	82036.8	97776.2	97780.2	82036.8	97776.2
8.21226	43.4448	82000.9	97735.4	97739.4	82000.9	97735.4
8.2117	43.4358	81965	97694.6	97698.6	81965	97694.6
8.21114	43.4267	81929.1	97653.9	97657.9	81929.1	97653.9
8.21058	43.4177	81893.2	97613.1	97617.1	81893.2	97613.1
8.21002	43.4086	81857.4	97572.4	97576.4	81857.4	97572.4
8.20946	43.3996	81821.5	97531.7	97535.7	81821.5	97531.7
8.2089	43.3906	81785.7	97490.9	97495	81785.7	97490.9
8.20834	43.3815	81749.9	97450.2	97454.3	81749.9	97450.2
8.20777	43.3725	81714	97409.6	97413.6	81714	97409.6
8.20721	43.3634	81678.2	97368.9	97372.9	81678.2	97368.9
8.20665	43.3544	81642.4	97328.2	97332.3	81642.5	97328.2
8.20609	43.3453	81606.7	97287.6	97291.6	81606.7	97287.6
8.20553	43.3363	81570.9	97247	97251	81570.9	97247
8.20497	43.3273	81535.1	97206.3	97210.4	81535.2	97206.3
8.20441	43.3182	81499.4	97165.7	97169.8	81499.4	97165.7
8.20385	43.3092	81463.7	97125.1	97129.2	81463.7	97125.1
8.20328	43.3002	81427.9	97084.5	97088.6	81427.9	97084.5
8.20272	43.2911	81392.2	97044	97048	81392.2	97044
8.20216	43.2821	81356.5	97003.4	97007.4	81356.5	97003.4
8.2016	43.2731	81320.8	96962.8	96966.9	81320.8	96962.8
8.20104	43.264	81285.2	96922.3	96926.3	81285.2	96922.3
8.20048	43.255	81249.5	96881.8	96885.8	81249.5	96881.8
8.19992	43.246	81213.8	96841.3	96845.3	81213.8	96841.3
8.19935	43.2369	81178.2	96800.8	96804.8	81178.2	96800.8
8.19879	43.2279	81142.6	96760.3	96764.3	81142.6	96760.3
8.19823	43.2189	81106.9	96719.8	96723.8	81106.9	96719.8
8.19767	43.2098	81071.3	96679.3	96683.4	81071.3	96679.3
8.19711	43.2008	81035.7	96638.9	96642.9	81035.7	96638.9
8.19655	43.1918	81000.1	96598.4	96602.5	81000.1	96598.4
8.19598	43.1828	80964.6	96558	96562	80964.6	96558
8.19542	43.1737	80929	96517.6	96521.6	80929	96517.6
