A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-54.21	-1.91456e-25	87.2222	19.1095	-1.93176e-25	-1.50672	-0.117008	-1.94942e-25	-0.000120983	-0.00136227	1.22296e+07
-54.2	-1.93398e-25	87.2072	19.1084	-1.95135e-25	-1.50672	-0.117022	-1.96919e-25	-0.000121027	-0.00136268	1.2162e+07
-54.19	-1.95359e-25	87.1921	19.1072	-1.97114e-25	-1.50672	-0.117036	-1.98917e-25	-0.00012107	-0.00136308	1.20947e+07
-54.18	-1.9734e-25	87.177	19.106	-1.99113e-25	-1.50672	-0.117049	-2.00935e-25	-0.000121114	-0.00136349	1.20279e+07
-54.17	-1.99341e-25	87.162	19.1048	-2.01133e-25	-1.50673	-0.117063	-2.02973e-25	-0.000121158	-0.00136389	1.19614e+07
-54.16	-2.01363e-25	87.1469	19.1037	-2.03173e-25	-1.50673	-0.117076	-2.05032e-25	-0.000121202	-0.0013643	1.18952e+07
-54.15	-2.03405e-25	87.1318	19.1025	-2.05234e-25	-1.50673	-0.11709	-2.07112e-25	-0.000121245	-0.0013647	1.18295e+07
-54.14	-2.05468e-25	87.1168	19.1013	-2.07315e-25	-1.50673	-0.117104	-2.09213e-25	-0.000121289	-0.00136511	1.17641e+07
-54.13	-2.07551e-25	87.1017	19.1002	-2.09418e-25	-1.50673	-0.117117	-2.11335e-25	-0.000121333	-0.00136552	1.16991e+07
-54.12	-2.09656e-25	87.0866	19.099	-2.11542e-25	-1.50673	-0.117131	-2.13479e-25	-0.000121377	-0.00136592	1.16344e+07
-54.11	-2.11782e-25	87.0716	19.0978	-2.13688e-25	-1.50673	-0.117145	-2.15645e-25	-0.000121421	-0.00136633	1.15701e+07
-54.1	-2.1393e-25	87.0565	19.0966	-2.15855e-25	-1.50673	-0.117158	-2.17832e-25	-0.000121465	-0.00136674	1.15061e+07
-54.09	-2.16099e-25	87.0414	19.0955	-2.18044e-25	-1.50674	-0.117172	-2.20042e-25	-0.000121509	-0.00136714	1.14426e+07
-54.08	-2.18291e-25	87.0264	19.0943	-2.20256e-25	-1.50674	-0.117186	-2.22274e-25	-0.000121553	-0.00136755	1.13793e+07
-54.07	-2.20505e-25	87.0113	19.0931	-2.2249e-25	-1.50674	-0.117199	-2.24529e-25	-0.000121596	-0.00136796	1.13164e+07
-54.06	-2.22741e-25	86.9962	19.092	-2.24747e-25	-1.50674	-0.117213	-2.26807e-25	-0.00012164	-0.00136837	1.12539e+07
-54.05	-2.25e-25	86.9812	19.0908	-2.27026e-25	-1.50674	-0.117227	-2.29108e-25	-0.000121685	-0.00136877	1.11917e+07
-54.04	-2.27281e-25	86.9661	19.0896	-2.29329e-25	-1.50674	-0.117241	-2.31432e-25	-0.000121729	-0.00136918	1.11299e+07
-54.03	-2.29586e-25	86.951	19.0884	-2.31655e-25	-1.50674	-0.117254	-2.3378e-25	-0.000121773	-0.00136959	1.10684e+07
-54.02	-2.31915e-25	86.936	19.0873	-2.34005e-25	-1.50674	-0.117268	-2.36151e-25	-0.000121817	-0.00137	1.10072e+07
-54.01	-2.34266e-25	86.9209	19.0861	-2.36378e-25	-1.50674	-0.117282	-2.38547e-25	-0.000121861	-0.00137041	1.09464e+07
-54	-2.36642e-25	86.9058	19.0849	-2.38776e-25	-1.50675	-0.117295	-2.40967e-25	-0.000121905	-0.00137082	1.08859e+07
-53.99	-2.39042e-25	86.8908	19.0837	-2.41197e-25	-1.50675	-0.117309	-2.43411e-25	-0.000121949	-0.00137122	1.08258e+07
-53.98	-2.41466e-25	86.8757	19.0826	-2.43644e-25	-1.50675	-0.117323	-2.45881e-25	-0.000121993	-0.00137163	1.0766e+07
-53.97	-2.43915e-25	86.8606	19.0814	-2.46115e-25	-1.50675	-0.117336	-2.48375e-25	-0.000122038	-0.00137204	1.07065e+07
-53.96	-2.46389e-25	86.8455	19.0802	-2.48611e-25	-1.50675	-0.11735	-2.50895e-25	-0.000122082	-0.00137245	1.06474e+07
-53.95	-2.48887e-25	86.8305	19.0791	-2.51133e-25	-1.50675	-0.117364	-2.5344e-25	-0.000122126	-0.00137286	1.05886e+07
-53.94	-2.51411e-25	86.8154	19.0779	-2.5368e-25	-1.50675	-0.117378	-2.56011e-25	-0.00012217	-0.00137327	1.05301e+07
-53.93	-2.53961e-25	86.8003	19.0767	-2.56253e-25	-1.50675	-0.117391	-2.58608e-25	-0.000122215	-0.00137368	1.04719e+07
-53.92	-2.56537e-25	86.7853	19.0755	-2.58853e-25	-1.50676	-0.117405	-2.61232e-25	-0.000122259	-0.00137409	1.04141e+07
-53.91	-2.59138e-25	86.7702	19.0744	-2.61478e-25	-1.50676	-0.117419	-2.63882e-25	-0.000122303	-0.0013745	1.03566e+07
-53.9	-2.61766e-25	86.7551	19.0732	-2.6413e-25	-1.50676	-0.117433	-2.66559e-25	-0.000122348	-0.00137491	1.02994e+07
-53.89	-2.64421e-25	86.7401	19.072	-2.66809e-25	-1.50676	-0.117446	-2.69263e-25	-0.000122392	-0.00137533	1.02425e+07
-53.88	-2.67102e-25	86.725	19.0708	-2.69516e-25	-1.50676	-0.11746	-2.71994e-25	-0.000122437	-0.00137574	1.0186e+07
-53.87	-2.69811e-25	86.7099	19.0697	-2.72249e-25	-1.50676	-0.117474	-2.74754e-25	-0.000122481	-0.00137615	1.01298e+07
-53.86	-2.72548e-25	86.6949	19.0685	-2.75011e-25	-1.50676	-0.117488	-2.77541e-25	-0.000122526	-0.00137656	1.00738e+07
-53.85	-2.75312e-25	86.6798	19.0673	-2.778e-25	-1.50676	-0.117501	-2.80357e-25	-0.00012257	-0.00137697	1.00182e+07
-53.84	-2.78104e-25	86.6647	19.0661	-2.80618e-25	-1.50677	-0.117515	-2.83201e-25	-0.000122615	-0.00137738	9.9629e+06
-53.83	-2.80924e-25	86.6497	19.065	-2.83464e-25	-1.50677	-0.117529	-2.86074e-25	-0.000122659	-0.0013778	9.90791e+06
-53.82	-2.83773e-25	86.6346	19.0638	-2.8634e-25	-1.50677	-0.117543	-2.88976e-25	-0.000122704	-0.00137821	9.85321e+06
-53.81	-2.86651e-25	86.6195	19.0626	-2.89244e-25	-1.50677	-0.117556	-2.91908e-25	-0.000122748	-0.00137862	9.79883e+06
-53.8	-2.89558e-25	86.6045	19.0614	-2.92178e-25	-1.50677	-0.11757	-2.94869e-25	-0.000122793	-0.00137903	9.74474e+06
-53.79	-2.92495e-25	86.5894	19.0603	-2.95142e-25	-1.50677	-0.117584	-2.97861e-25	-0.000122838	-0.00137945	9.69096e+06
-53.78	-2.95461e-25	86.5743	19.0591	-2.98135e-25	-1.50677	-0.117598	-3.00882e-25	-0.000122882	-0.00137986	9.63747e+06
-53.77	-2.98457e-25	86.5593	19.0579	-3.01159e-25	-1.50677	-0.117612	-3.03935e-25	-0.000122927	-0.00138027	9.58428e+06
-53.76	-3.01484e-25	86.5442	19.0567	-3.04214e-25	-1.50678	-0.117625	-3.07018e-25	-0.000122972	-0.00138069	9.53139e+06
-53.75	-3.04542e-25	86.5291	19.0556	-3.073e-25	-1.50678	-0.117639	-3.10133e-25	-0.000123016	-0.0013811	9.4788e+06
-53.74	-3.0763e-25	86.5141	19.0544	-3.10417e-25	-1.50678	-0.117653	-3.13279e-25	-0.000123061	-0.00138152	9.42649e+06
-53.73	-3.1075e-25	86.499	19.0532	-3.13565e-25	-1.50678	-0.117667	-3.16457e-25	-0.000123106	-0.00138193	9.37448e+06
-53.72	-3.13902e-25	86.4839	19.052	-3.16746e-25	-1.50678	-0.117681	-3.19668e-25	-0.000123151	-0.00138234	9.32275e+06
-53.71	-3.17085e-25	86.4689	19.0508	-3.19959e-25	-1.50678	-0.117695	-3.22911e-25	-0.000123196	-0.00138276	9.27132e+06
-53.7	-3.20301e-25	86.4538	19.0497	-3.23204e-25	-1.50678	-0.117708	-3.26187e-25	-0.000123241	-0.00138317	9.22017e+06
-53.69	-3.23549e-25	86.4387	19.0485	-3.26483e-25	-1.50678	-0.117722	-3.29496e-25	-0.000123285	-0.00138359	9.1693e+06
-53.68	-3.26831e-25	86.4237	19.0473	-3.29794e-25	-1.50679	-0.117736	-3.32839e-25	-0.00012333	-0.001384	9.11872e+06
-53.67	-3.30145e-25	86.4086	19.0461	-3.3314e-25	-1.50679	-0.11775	-3.36216e-25	-0.000123375	-0.00138442	9.06842e+06
-53.66	-3.33494e-25	86.3935	19.045	-3.36519e-25	-1.50679	-0.117764	-3.39626e-25	-0.00012342	-0.00138483	9.01839e+06
-53.65	-3.36876e-25	86.3785	19.0438	-3.39932e-25	-1.50679	-0.117778	-3.43072e-25	-0.000123465	-0.00138525	8.96865e+06
-53.64	-3.40292e-25	86.3634	19.0426	-3.4338e-25	-1.50679	-0.117791	-3.46553e-25	-0.00012351	-0.00138567	8.91918e+06
-53.63	-3.43744e-25	86.3483	19.0414	-3.46863e-25	-1.50679	-0.117805	-3.50068e-25	-0.000123555	-0.00138608	8.86999e+06
-53.62	-3.4723e-25	86.3332	19.0403	-3.50382e-25	-1.50679	-0.117819	-3.5362e-25	-0.0001236	-0.0013865	8.82107e+06
-53.61	-3.50751e-25	86.3182	19.0391	-3.53936e-25	-1.50679	-0.117833	-3.57207e-25	-0.000123646	-0.00138692	8.77242e+06
-53.6	-3.54309e-25	86.3031	19.0379	-3.57526e-25	-1.5068	-0.117847	-3.60831e-25	-0.000123691	-0.00138733	8.72405e+06
-53.59	-3.57902e-25	86.288	19.0367	-3.61153e-25	-1.5068	-0.117861	-3.64492e-25	-0.000123736	-0.00138775	8.67594e+06
-53.58	-3.61532e-25	86.273	19.0355	-3.64816e-25	-1.5068	-0.117875	-3.6819e-25	-0.000123781	-0.00138817	8.6281e+06
-53.57	-3.65199e-25	86.2579	19.0344	-3.68517e-25	-1.5068	-0.117889	-3.71925e-25	-0.000123826	-0.00138858	8.58053e+06
-53.56	-3.68902e-25	86.2428	19.0332	-3.72255e-25	-1.5068	-0.117902	-3.75699e-25	-0.000123871	-0.001389	8.53322e+06
-53.55	-3.72644e-25	86.2278	19.032	-3.76031e-25	-1.5068	-0.117916	-3.7951e-25	-0.000123917	-0.00138942	8.48617e+06
-53.54	-3.76423e-25	86.2127	19.0308	-3.79845e-25	-1.5068	-0.11793	-3.83361e-25	-0.000123962	-0.00138984	8.43939e+06
-53.53	-3.80241e-25	86.1976	19.0296	-3.83698e-25	-1.5068	-0.117944	-3.8725e-25	-0.000124007	-0.00139026	8.39286e+06
