j	t1(j)	t2(j)	t3(j)	t4(j)
1.78	1.13209	2.06069	2.79393	3.50417
1.79	1.13813	2.06165	2.79499	3.50496
1.8	1.14392	2.06253	2.79595	3.50567
1.81	1.14947	2.06332	2.79681	3.50631
1.82	1.15479	2.06404	2.79757	3.50687
1.83	1.15987	2.06468	2.79824	3.50737
1.84	1.16473	2.06526	2.79881	3.50779
1.85	1.16937	2.06576	2.7993	3.50814
1.86	1.17379	2.0662	2.7997	3.50842
1.87	1.178	2.06658	2.80002	3.50863
1.88	1.18199	2.0669	2.80026	3.50878
1.89	1.18578	2.06715	2.80042	3.50886
1.9	1.18937	2.06735	2.8005	3.50887
1.91	1.19276	2.06749	2.80051	3.50882
1.92	1.19595	2.06757	2.80045	3.50871
1.93	1.19895	2.0676	2.80031	3.50854
1.94	1.20176	2.06758	2.80011	3.5083
1.95	1.20439	2.0675	2.79985	3.50801
1.96	1.20684	2.06738	2.79951	3.50765
1.97	1.20911	2.0672	2.79912	3.50724
1.98	1.2112	2.06697	2.79867	3.50677
1.99	1.21313	2.06669	2.79815	3.50624
2	1.21488	2.06636	2.79758	3.50566
2.01	1.21647	2.06598	2.79695	3.50503
2.02	1.21791	2.06555	2.79627	3.50434
2.03	1.21918	2.06507	2.79554	3.5036
2.04	1.2203	2.06454	2.79475	3.50281
2.05	1.22126	2.06397	2.79391	3.50197
2.06	1.22208	2.06334	2.79302	3.50108
2.07	1.22275	2.06267	2.79209	3.50014
2.08	1.22328	2.06195	2.7911	3.49916
2.09	1.22367	2.06118	2.79007	3.49813
2.1	1.22392	2.06036	2.789	3.49705
2.11	1.22404	2.05949	2.78788	3.49593
2.12	1.22403	2.05857	2.78672	3.49476
2.13	1.22388	2.0576	2.78551	3.49355
2.14	1.22362	2.05659	2.78426	3.4923
2.15	1.22323	2.05552	2.78297	3.49101
2.16	1.22271	2.05441	2.78164	3.48968
2.17	1.22208	2.05325	2.78027	3.48831
2.18	1.22134	2.05203	2.77886	3.4869
2.19	1.22048	2.05077	2.77741	3.48545
2.2	1.21951	2.04946	2.77592	3.48396
2.21	1.21843	2.04809	2.77439	3.48243
2.22	1.21725	2.04668	2.77282	3.48087
2.23	1.21596	2.04522	2.77122	3.47928
2.24	1.21457	2.0437	2.76958	3.47765
2.25	1.21308	2.04214	2.76791	3.47598
2.26	1.2115	2.04053	2.76619	3.47428
2.27	1.20982	2.03886	2.76444	3.47255
2.28	1.20805	2.03715	2.76266	3.47078
2.29	1.20618	2.03538	2.76084	3.46898
2.3	1.20423	2.03357	2.75898	3.46716
2.31	1.2022	2.0317	2.75709	3.46529
2.32	1.20007	2.02978	2.75516	3.4634
2.33	1.19787	2.02782	2.7532	3.46148
2.34	1.19558	2.0258	2.75121	3.45953
2.35	1.19321	2.02373	2.74918	3.45755
2.36	1.19077	2.02162	2.74711	3.45554
2.37	1.18825	2.01945	2.74501	3.4535
2.38	1.18566	2.01723	2.74287	3.45143
2.39	1.18299	2.01497	2.7407	3.44933
2.4	1.18026	2.01265	2.7385	3.44721
2.41	1.17745	2.01029	2.73626	3.44505
