j	t1(j)	t2(j)	t3(j)	t4(j)
3.62	2.09412	3.44555	4.68728	5.99287
3.63	2.09778	3.45115	4.69321	5.99871
3.64	2.10142	3.45674	4.69914	6.00455
3.65	2.10505	3.46232	4.70506	6.01039
3.66	2.10867	3.46789	4.71099	6.01621
3.67	2.11228	3.47345	4.71691	6.02204
3.68	2.11587	3.479	4.72283	6.02786
3.69	2.11946	3.48454	4.72874	6.03367
3.7	2.12303	3.49007	4.73465	6.03949
3.71	2.1266	3.49559	4.74056	6.04529
3.72	2.13015	3.50109	4.74647	6.0511
3.73	2.13369	3.50658	4.75238	6.0569
3.74	2.13722	3.51207	4.75828	6.06269
3.75	2.14074	3.51754	4.76418	6.06849
3.76	2.14425	3.523	4.77008	6.07427
3.77	2.14775	3.52845	4.77598	6.08006
3.78	2.15124	3.53389	4.78187	6.08584
3.79	2.15472	3.53932	4.78777	6.09162
3.8	2.15819	3.54473	4.79366	6.09739
3.81	2.16165	3.55014	4.79954	6.10316
3.82	2.1651	3.55553	4.80543	6.10892
3.83	2.16853	3.56091	4.81131	6.11469
3.84	2.17196	3.56628	4.81719	6.12045
3.85	2.17538	3.57164	4.82306	6.1262
3.86	2.17878	3.57699	4.82894	6.13195
3.87	2.18218	3.58232	4.83481	6.1377
3.88	2.18557	3.58764	4.84068	6.14345
3.89	2.18895	3.59296	4.84654	6.14919
3.9	2.19231	3.59826	4.85241	6.15493
3.91	2.19567	3.60355	4.85827	6.16066
3.92	2.19902	3.60882	4.86413	6.1664
3.93	2.20236	3.61409	4.86998	6.17213
3.94	2.20569	3.61934	4.87583	6.17785
3.95	2.20901	3.62459	4.88168	6.18358
3.96	2.21232	3.62982	4.88753	6.1893
3.97	2.21562	3.63503	4.89337	6.19501
3.98	2.21891	3.64024	4.89922	6.20073
3.99	2.22219	3.64544	4.90505	6.20644
4	2.22547	3.65062	4.91089	6.21215
4.01	2.22873	3.65579	4.91672	6.21785
4.02	2.23198	3.66095	4.92255	6.22356
4.03	2.23523	3.6661	4.92837	6.22926
4.04	2.23846	3.67123	4.9342	6.23495
4.05	2.24169	3.67635	4.94002	6.24065
4.06	2.24491	3.68147	4.94583	6.24634
4.07	2.24812	3.68657	4.95165	6.25203
4.08	2.25132	3.69165	4.95745	6.25772
4.09	2.25451	3.69673	4.96326	6.2634
4.1	2.2577	3.70179	4.96906	6.26908
