u	GluePotFac	MesonPotFac
1.07649	0.454442	0.0685523
1.07669	0.453934	0.0684999
1.07688	0.453426	0.0684475
1.07708	0.452918	0.0683951
1.07728	0.45241	0.0683427
1.07747	0.451902	0.0682903
1.07767	0.451393	0.0682378
1.07787	0.450885	0.0681853
1.07806	0.450377	0.0681328
1.07826	0.449868	0.0680803
1.07846	0.449359	0.0680278
1.07865	0.44885	0.0679752
1.07885	0.448342	0.0679227
1.07905	0.447833	0.0678701
1.07925	0.447323	0.0678175
1.07945	0.446814	0.0677648
1.07964	0.446305	0.0677122
1.07984	0.445796	0.0676595
1.08004	0.445286	0.0676068
1.08024	0.444777	0.0675541
1.08044	0.444267	0.0675014
1.08064	0.443757	0.0674487
1.08084	0.443247	0.0673959
1.08103	0.442738	0.0673431
1.08123	0.442228	0.0672903
1.08143	0.441717	0.0672375
1.08163	0.441207	0.0671847
1.08183	0.440697	0.0671318
1.08203	0.440187	0.0670789
1.08223	0.439676	0.067026
1.08243	0.439166	0.0669731
1.08263	0.438655	0.0669202
1.08283	0.438144	0.0668672
1.08303	0.437633	0.0668143
1.08323	0.437122	0.0667613
1.08344	0.436612	0.0667082
1.08364	0.4361	0.0666552
1.08384	0.435589	0.0666022
1.08404	0.435078	0.0665491
1.08424	0.434567	0.066496
1.08444	0.434055	0.0664429
1.08464	0.433544	0.0663898
1.08485	0.433032	0.0663366
1.08505	0.43252	0.0662834
1.08525	0.432009	0.0662303
1.08545	0.431497	0.066177
1.08566	0.430985	0.0661238
1.08586	0.430473	0.0660706
1.08606	0.429961	0.0660173
1.08626	0.429448	0.065964
1.08647	0.428936	0.0659107
1.08667	0.428424	0.0658574
1.08687	0.427911	0.065804
1.08708	0.427399	0.0657507
1.08728	0.426886	0.0656973
1.08749	0.426373	0.0656439
1.08769	0.42586	0.0655905
1.08789	0.425347	0.065537
1.0881	0.424834	0.0654835
1.0883	0.424321	0.0654301
1.08851	0.423808	0.0653766
1.08871	0.423295	0.065323
1.08892	0.422782	0.0652695
1.08912	0.422268	0.0652159
1.08933	0.421755	0.0651623
1.08954	0.421241	0.0651087
1.08974	0.420727	0.0650551
1.08995	0.420214	0.0650015
1.09015	0.4197	0.0649478
1.09036	0.419186	0.0648941
1.09057	0.418672	0.0648404
1.09077	0.418158	0.0647867
1.09098	0.417644	0.0647329
1.09119	0.41713	0.0646792
1.09139	0.416615	0.0646254
1.0916	0.416101	0.0645716
1.09181	0.415586	0.0645178
1.09202	0.415072	0.0644639
1.09222	0.414557	0.06441
1.09243	0.414042	0.0643561
1.09264	0.413528	0.0643022
1.09285	0.413013	0.0642483
1.09306	0.412498	0.0641944
1.09326	0.411983	0.0641404
1.09347	0.411468	0.0640864
1.09368	0.410953	0.0640324
1.09389	0.410437	0.0639784
1.0941	0.409922	0.0639243
1.09431	0.409406	0.0638702
1.09452	0.408891	0.0638161
1.09473	0.408375	0.063762
1.09494	0.40786	0.0637079
1.09515	0.407344	0.0636537
1.09536	0.406828	0.0635996
1.09557	0.406312	0.0635454
1.09578	0.405796	0.0634912
1.09599	0.40528	0.0634369
1.0962	0.404764	0.0633827
1.09641	0.404248	0.0633284
1.09663	0.403732	0.0632741
1.09684	0.403215	0.0632198
1.09705	0.402699	0.0631654
1.09726	0.402183	0.0631111
1.09747	0.401666	0.0630567
1.09768	0.401149	0.0630023
1.0979	0.400633	0.0629478
1.09811	0.400116	0.0628934
1.09832	0.399599	0.0628389
1.09854	0.399082	0.0627844
1.09875	0.398565	0.0627299
1.09896	0.398048	0.0626754
1.09917	0.397531	0.0626209
1.09939	0.397014	0.0625663
1.0996	0.396496	0.0625117
1.09982	0.395979	0.0624571
1.10003	0.395462	0.0624024
1.10024	0.394944	0.0623478
1.10046	0.394426	0.0622931
1.10067	0.393909	0.0622384
1.10089	0.393391	0.0621837
1.1011	0.392873	0.0621289
1.10132	0.392355	0.0620742
1.10153	0.391838	0.0620194
1.10175	0.39132	0.0619646
1.10197	0.390801	0.0619098
1.10218	0.390283	0.0618549
1.1024	0.389765	0.0618001
1.10261	0.389247	0.0617452
1.10283	0.388729	0.0616902
1.10305	0.38821	0.0616353
1.10326	0.387692	0.0615804
1.10348	0.387173	0.0615254
1.1037	0.386655	0.0614704
1.10392	0.386136	0.0614154
1.10413	0.385617	0.0613603
1.10435	0.385098	0.0613053
1.10457	0.384579	0.0612502
1.10479	0.384061	0.0611951
1.10501	0.383542	0.0611399
1.10522	0.383022	0.0610848
1.10544	0.382503	0.0610296
1.10566	0.381984	0.0609744
1.10588	0.381465	0.0609192
1.1061	0.380946	0.060864
1.10632	0.380426	0.0608087
1.10654	0.379907	0.0607534
1.10676	0.379387	0.0606981
1.10698	0.378868	0.0606428
1.1072	0.378348	0.0605875
1.10742	0.377828	0.0605321
1.10764	0.377309	0.0604767
1.10786	0.376789	0.0604213
1.10808	0.376269	0.0603658
1.1083	0.375749	0.0603104
1.10853	0.375229	0.0602549
1.10875	0.374709	0.0601994
1.10897	0.374189	0.0601439
1.10919	0.373669	0.0600883
1.10941	0.373148	0.0600328
1.10964	0.372628	0.0599772
1.10986	0.372108	0.0599216
1.11008	0.371587	0.0598659
1.11031	0.371067	0.0598103
1.11053	0.370546	0.0597546
1.11075	0.370026	0.0596989
1.11098	0.369505	0.0596432
1.1112	0.368984	0.0595874
1.11142	0.368464	0.0595317
1.11165	0.367943	0.0594759
1.11187	0.367422	0.0594201
1.1121	0.366901	0.0593642
1.11232	0.36638	0.0593084
1.11255	0.365859	0.0592525
1.11277	0.365338	0.0591966
1.113	0.364817	0.0591406
1.11322	0.364295	0.0590847
1.11345	0.363774	0.0590287
1.11367	0.363253	0.0589727
1.1139	0.362732	0.0589167
1.11413	0.36221	0.0588607
1.11435	0.361689	0.0588046
1.11458	0.361167	0.0587485
1.11481	0.360646	0.0586924
1.11504	0.360124	0.0586363
1.11526	0.359602	0.0585801
1.11549	0.359081	0.058524
1.11572	0.358559	0.0584678
1.11595	0.358037	0.0584115
1.11618	0.357515	0.0583553
1.1164	0.356993	0.058299
1.11663	0.356471	0.0582427
1.11686	0.355949	0.0581864
1.11709	0.355427	0.0581301
1.11732	0.354905	0.0580737
1.11755	0.354383	0.0580173
1.11778	0.353861	0.0579609
1.11801	0.353338	0.0579045
1.11824	0.352816	0.057848
1.11847	0.352294	0.0577916
1.1187	0.351771	0.0577351
1.11893	0.351249	0.0576785
1.11916	0.350726	0.057622
1.1194	0.350204	0.0575654
1.11963	0.349681	0.0575088
1.11986	0.349159	0.0574522
1.12009	0.348636	0.0573956
1.12032	0.348113	0.0573389
1.12056	0.34759	0.0572822
1.12079	0.347068	0.0572255
1.12102	0.346545	0.0571688
1.12126	0.346022	0.057112
1.12149	0.345499	0.0570552
1.12172	0.344976	0.0569984
1.12196	0.344453	0.0569416
1.12219	0.34393	0.0568848
1.12242	0.343407	0.0568279
1.12266	0.342884	0.056771
1.12289	0.34236	0.0567141
1.12313	0.341837	0.0566571
1.12336	0.341314	0.0566001
1.1236	0.340791	0.0565432
1.12383	0.340267	0.0564861
1.12407	0.339744	0.0564291
1.12431	0.339221	0.056372
1.12454	0.338697	0.0563149
1.12478	0.338174	0.0562578
1.12502	0.33765	0.0562007
1.12525	0.337127	0.0561435
1.12549	0.336603	0.0560863
1.12573	0.336079	0.0560291
1.12597	0.335556	0.0559719
1.1262	0.335032	0.0559146
1.12644	0.334508	0.0558573
1.12668	0.333984	0.0558
1.12692	0.333461	0.0557427
1.12716	0.332937	0.0556853
1.1274	0.332413	0.055628
1.12764	0.331889	0.0555706
1.12788	0.331365	0.0555131
1.12812	0.330841	0.0554557
1.12836	0.330317	0.0553982
1.1286	0.329793	0.0553407
1.12884	0.329269	0.0552832
1.12908	0.328745	0.0552256
1.12932	0.328221	0.055168
1.12956	0.327697	0.0551104
1.1298	0.327172	0.0550528
1.13004	0.326648	0.0549952
1.13029	0.326124	0.0549375
1.13053	0.3256	0.0548798
1.13077	0.325075	0.0548221
1.13101	0.324551	0.0547643
1.13126	0.324027	0.0547065
1.1315	0.323502	0.0546487
1.13174	0.322978	0.0545909
1.13199	0.322454	0.0545331
1.13223	0.321929	0.0544752
1.13248	0.321405	0.0544173
1.13272	0.32088	0.0543594
1.13297	0.320356	0.0543014
1.13321	0.319831	0.0542435
1.13346	0.319307	0.0541855
1.1337	0.318782	0.0541274
1.13395	0.318257	0.0540694
1.13419	0.317733	0.0540113
1.13444	0.317208	0.0539532
1.13469	0.316683	0.0538951
1.13493	0.316159	0.0538369
1.13518	0.315634	0.0537788
1.13543	0.315109	0.0537206
1.13568	0.314585	0.0536623
1.13592	0.31406	0.0536041
1.13617	0.313535	0.0535458
1.13642	0.31301	0.0534875
1.13667	0.312485	0.0534292
1.13692	0.31196	0.0533708
1.13717	0.311436	0.0533125
1.13742	0.310911	0.0532541
1.13767	0.310386	0.0531956
1.13792	0.309861	0.0531372
1.13817	0.309336	0.0530787
1.13842	0.308811	0.0530202
1.13867	0.308286	0.0529617
1.13892	0.307761	0.0529031
1.13917	0.307236	0.0528445
1.13942	0.306711	0.0527859
1.13968	0.306186	0.0527273
1.13993	0.305661	0.0526686
1.14018	0.305136	0.0526099
1.14043	0.304611	0.0525512
1.14069	0.304086	0.0524925
1.14094	0.303561	0.0524337
1.14119	0.303036	0.0523749
1.14145	0.302511	0.0523161
1.1417	0.301986	0.0522573
1.14195	0.301461	0.0521984
1.14221	0.300936	0.0521395
1.14246	0.300411	0.0520806
1.14272	0.299885	0.0520216
1.14297	0.29936	0.0519626
1.14323	0.298835	0.0519036
1.14349	0.29831	0.0518446
1.14374	0.297785	0.0517856
1.144	0.29726	0.0517265
1.14426	0.296735	0.0516674
1.14451	0.296209	0.0516082
1.14477	0.295684	0.0515491
1.14503	0.295159	0.0514899
1.14529	0.294634	0.0514307
1.14555	0.294109	0.0513714
1.1458	0.293584	0.0513122
1.14606	0.293059	0.0512529
1.14632	0.292533	0.0511936
1.14658	0.292008	0.0511342
1.14684	0.291483	0.0510748
1.1471	0.290958	0.0510154
1.14736	0.290433	0.050956
1.14762	0.289908	0.0508966
1.14788	0.289383	0.0508371
1.14815	0.288857	0.0507776
1.14841	0.288332	0.050718
1.14867	0.287807	0.0506585
1.14893	0.287282	0.0505989
1.14919	0.286757	0.0505393
1.14946	0.286232	0.0504796
1.14972	0.285707	0.05042
1.14998	0.285182	0.0503603
1.15025	0.284657	0.0503005
1.15051	0.284132	0.0502408
1.15077	0.283606	0.050181
1.15104	0.283081	0.0501212
1.1513	0.282556	0.0500614
1.15157	0.282031	0.0500015
1.15183	0.281506	0.0499416
1.1521	0.280981	0.0498817
1.15237	0.280456	0.0498217
1.15263	0.279931	0.0497618
1.1529	0.279406	0.0497018
1.15317	0.278881	0.0496417
1.15343	0.278356	0.0495817
1.1537	0.277831	0.0495216
1.15397	0.277307	0.0494615
1.15424	0.276782	0.0494014
1.15451	0.276257	0.0493412
1.15478	0.275732	0.049281
1.15505	0.275207	0.0492208
1.15532	0.274682	0.0491605
1.15559	0.274157	0.0491002
1.15586	0.273633	0.0490399
1.15613	0.273108	0.0489796
1.1564	0.272583	0.0489192
1.15667	0.272058	0.0488588
1.15694	0.271534	0.0487984
1.15721	0.271009	0.048738
1.15748	0.270484	0.0486775
1.15776	0.26996	0.048617
1.15803	0.269435	0.0485565
1.1583	0.26891	0.0484959
1.15858	0.268386	0.0484353
1.15885	0.267861	0.0483747
1.15912	0.267337	0.0483141
1.1594	0.266812	0.0482534
1.15967	0.266288	0.0481927
1.15995	0.265763	0.0481319
1.16022	0.265239	0.0480712
1.1605	0.264715	0.0480104
1.16078	0.26419	0.0479496
1.16105	0.263666	0.0478887
1.16133	0.263142	0.0478278
1.16161	0.262617	0.0477669
1.16189	0.262093	0.047706
1.16216	0.261569	0.047645
1.16244	0.261045	0.0475841
1.16272	0.260521	0.047523
1.163	0.259997	0.047462
1.16328	0.259473	0.0474009
1.16356	0.258949	0.0473398
1.16384	0.258425	0.0472787
1.16412	0.257901	0.0472175
1.1644	0.257377	0.0471563
1.16468	0.256853	0.0470951
1.16496	0.256329	0.0470338
1.16524	0.255805	0.0469725
1.16553	0.255282	0.0469112
1.16581	0.254758	0.0468499
1.16609	0.254234	0.0467885
1.16638	0.253711	0.0467271
1.16666	0.253187	0.0466657
1.16694	0.252663	0.0466042
1.16723	0.25214	0.0465427
1.16751	0.251616	0.0464812
1.1678	0.251093	0.0464196
1.16808	0.25057	0.0463581
1.16837	0.250046	0.0462964
1.16865	0.249523	0.0462348
1.16894	0.249	0.0461731
1.16923	0.248477	0.0461114
1.16952	0.247954	0.0460497
1.1698	0.247431	0.0459879
1.17009	0.246908	0.0459262
1.17038	0.246385	0.0458643
1.17067	0.245862	0.0458025
1.17096	0.245339	0.0457406
1.17125	0.244816	0.0456787
1.17154	0.244293	0.0456167
1.17183	0.243771	0.0455548
1.17212	0.243248	0.0454928
1.17241	0.242725	0.0454307
1.1727	0.242203	0.0453687
1.17299	0.24168	0.0453066
1.17329	0.241158	0.0452444
1.17358	0.240636	0.0451823
1.17387	0.240113	0.0451201
1.17417	0.239591	0.0450579
1.17446	0.239069	0.0449956
1.17475	0.238547	0.0449334
1.17505	0.238025	0.044871
1.17534	0.237503	0.0448087
1.17564	0.236981	0.0447463
1.17593	0.236459	0.0446839
1.17623	0.235937	0.0446215
1.17653	0.235416	0.044559
1.17682	0.234894	0.0444965
1.17712	0.234372	0.044434
1.17742	0.233851	0.0443714
1.17772	0.23333	0.0443089
1.17802	0.232808	0.0442462
1.17832	0.232287	0.0441836
1.17862	0.231766	0.0441209
1.17892	0.231244	0.0440582
1.17922	0.230723	0.0439954
1.17952	0.230202	0.0439327
1.17982	0.229681	0.0438698
1.18012	0.229161	0.043807
1.18042	0.22864	0.0437441
1.18072	0.228119	0.0436812
1.18103	0.227598	0.0436183
1.18133	0.227078	0.0435553
1.18163	0.226557	0.0434923
1.18194	0.226037	0.0434293
1.18224	0.225517	0.0433662
1.18255	0.224997	0.0433031
1.18285	0.224476	0.04324
1.18316	0.223956	0.0431768
1.18347	0.223436	0.0431136
1.18377	0.222916	0.0430504
1.18408	0.222397	0.0429871
1.18439	0.221877	0.0429239
1.1847	0.221357	0.0428605
1.18501	0.220838	0.0427972
1.18531	0.220318	0.0427338
1.18562	0.219799	0.0426704
1.18593	0.21928	0.0426069
1.18624	0.21876	0.0425434
1.18656	0.218241	0.0424799
1.18687	0.217722	0.0424164
1.18718	0.217203	0.0423528
1.18749	0.216685	0.0422891
1.1878	0.216166	0.0422255
1.18812	0.215647	0.0421618
1.18843	0.215129	0.0420981
1.18874	0.21461	0.0420343
1.18906	0.214092	0.0419706
1.18937	0.213574	0.0419067
1.18969	0.213056	0.0418429
1.19	0.212538	0.041779
1.19032	0.21202	0.0417151
1.19064	0.211502	0.0416512
1.19096	0.210984	0.0415872
1.19127	0.210467	0.0415232
1.19159	0.209949	0.0414591
1.19191	0.209432	0.041395
1.19223	0.208915	0.0413309
1.19255	0.208397	0.0412668
1.19287	0.20788	0.0412026
1.19319	0.207363	0.0411383
1.19351	0.206846	0.0410741
1.19383	0.20633	0.0410098
1.19416	0.205813	0.0409455
1.19448	0.205297	0.0408811
1.1948	0.20478	0.0408167
1.19513	0.204264	0.0407523
1.19545	0.203748	0.0406879
1.19577	0.203232	0.0406234
1.1961	0.202716	0.0405589
1.19643	0.2022	0.0404943
1.19675	0.201684	0.0404297
1.19708	0.201169	0.0403651
1.19741	0.200653	0.0403004
1.19773	0.200138	0.0402357
1.19806	0.199623	0.040171
1.19839	0.199108	0.0401062
1.19872	0.198593	0.0400414
1.19905	0.198078	0.0399766
1.19938	0.197563	0.0399117
1.19971	0.197049	0.0398468
1.20004	0.196534	0.0397819
1.20037	0.19602	0.0397169
1.20071	0.195506	0.0396519
1.20104	0.194992	0.0395868
1.20137	0.194478	0.0395217
1.20171	0.193964	0.0394566
1.20204	0.193451	0.0393915
1.20238	0.192937	0.0393263
1.20271	0.192424	0.0392611
1.20305	0.191911	0.0391958
1.20339	0.191398	0.0391305
1.20372	0.190885	0.0390652
1.20406	0.190372	0.0389998
1.2044	0.189859	0.0389344
1.20474	0.189347	0.038869
1.20508	0.188834	0.0388035
1.20542	0.188322	0.038738
1.20576	0.18781	0.0386724
1.2061	0.187298	0.0386069
1.20644	0.186787	0.0385412
1.20678	0.186275	0.0384756
1.20713	0.185764	0.0384099
1.20747	0.185252	0.0383442
1.20782	0.184741	0.0382784
1.20816	0.18423	0.0382126
1.20851	0.183719	0.0381468
1.20885	0.183209	0.0380809
1.2092	0.182698	0.038015
1.20954	0.182188	0.0379491
1.20989	0.181678	0.0378831
1.21024	0.181168	0.0378171
1.21059	0.180658	0.037751
1.21094	0.180148	0.0376849
1.21129	0.179638	0.0376188
1.21164	0.179129	0.0375526
1.21199	0.17862	0.0374864
1.21234	0.178111	0.0374202
1.21269	0.177602	0.0373539
1.21305	0.177093	0.0372876
1.2134	0.176585	0.0372212
1.21376	0.176076	0.0371548
1.21411	0.175568	0.0370884
1.21447	0.17506	0.037022
1.21482	0.174552	0.0369555
1.21518	0.174045	0.0368889
1.21554	0.173537	0.0368223
1.21589	0.17303	0.0367557
1.21625	0.172523	0.0366891
1.21661	0.172016	0.0366224
1.21697	0.171509	0.0365556
1.21733	0.171003	0.0364889
1.21769	0.170496	0.0364221
1.21806	0.16999	0.0363552
1.21842	0.169484	0.0362884
1.21878	0.168978	0.0362214
1.21915	0.168473	0.0361545
1.21951	0.167967	0.0360875
1.21988	0.167462	0.0360204
1.22024	0.166957	0.0359534
1.22061	0.166452	0.0358863
1.22097	0.165947	0.0358191
1.22134	0.165443	0.0357519
1.22171	0.164939	0.0356847
1.22208	0.164435	0.0356174
1.22245	0.163931	0.0355501
1.22282	0.163427	0.0354828
1.22319	0.162924	0.0354154
1.22356	0.162421	0.035348
1.22394	0.161918	0.0352805
1.22431	0.161415	0.035213
1.22468	0.160912	0.0351454
1.22506	0.16041	0.0350779
1.22543	0.159908	0.0350102
1.22581	0.159406	0.0349426
1.22619	0.158904	0.0348749
1.22656	0.158402	0.0348071
1.22694	0.157901	0.0347394
1.22732	0.1574	0.0346715
1.2277	0.156899	0.0346037
1.22808	0.156398	0.0345358
1.22846	0.155898	0.0344678
1.22885	0.155398	0.0343999
1.22923	0.154898	0.0343318
1.22961	0.154398	0.0342638
1.23	0.153899	0.0341957
1.23038	0.153399	0.0341275
1.23077	0.1529	0.0340593
1.23115	0.152402	0.0339911
1.23154	0.151903	0.0339229
1.23193	0.151405	0.0338546
1.23232	0.150906	0.0337862
1.23271	0.150409	0.0337178
1.2331	0.149911	0.0336494
1.23349	0.149414	0.0335809
1.23388	0.148916	0.0335124
1.23427	0.14842	0.0334439
1.23467	0.147923	0.0333753
1.23506	0.147427	0.0333066
1.23545	0.14693	0.033238
1.23585	0.146435	0.0331692
1.23625	0.145939	0.0331005
1.23664	0.145443	0.0330317
1.23704	0.144948	0.0329628
1.23744	0.144453	0.032894
1.23784	0.143959	0.032825
1.23824	0.143464	0.0327561
1.23864	0.14297	0.032687
1.23905	0.142477	0.032618
1.23945	0.141983	0.0325489
1.23985	0.14149	0.0324798
1.24026	0.140997	0.0324106
1.24066	0.140504	0.0323414
1.24107	0.140011	0.0322721
1.24148	0.139519	0.0322028
1.24188	0.139027	0.0321334
1.24229	0.138536	0.032064
1.2427	0.138044	0.0319946
1.24311	0.137553	0.0319251
1.24353	0.137062	0.0318556
1.24394	0.136572	0.031786
1.24435	0.136082	0.0317164
1.24477	0.135592	0.0316468
1.24518	0.135102	0.0315771
1.2456	0.134612	0.0315073
1.24601	0.134123	0.0314376
1.24643	0.133635	0.0313677
1.24685	0.133146	0.0312979
1.24727	0.132658	0.031228
1.24769	0.13217	0.031158
1.24811	0.131682	0.031088
1.24854	0.131195	0.031018
1.24896	0.130708	0.0309479
1.24938	0.130221	0.0308777
1.24981	0.129735	0.0308075
1.25024	0.129249	0.0307373
1.25066	0.128763	0.0306671
1.25109	0.128278	0.0305967
1.25152	0.127792	0.0305264
1.25195	0.127308	0.030456
1.25238	0.126823	0.0303855
1.25281	0.126339	0.0303151
1.25325	0.125855	0.0302445
1.25368	0.125371	0.0301739
1.25411	0.124888	0.0301033
1.25455	0.124405	0.0300326
1.25499	0.123923	0.0299619
1.25543	0.12344	0.0298912
1.25586	0.122959	0.0298204
1.2563	0.122477	0.0297495
1.25675	0.121996	0.0296786
1.25719	0.121515	0.0296077
1.25763	0.121034	0.0295367
1.25808	0.120554	0.0294656
1.25852	0.120074	0.0293945
1.25897	0.119595	0.0293234
1.25941	0.119116	0.0292522
1.25986	0.118637	0.029181
1.26031	0.118158	0.0291098
1.26076	0.11768	0.0290384
1.26121	0.117202	0.0289671
1.26167	0.116725	0.0288957
1.26212	0.116248	0.0288242
1.26257	0.115771	0.0287527
1.26303	0.115295	0.0286812
1.26349	0.114819	0.0286096
1.26395	0.114344	0.0285379
1.2644	0.113868	0.0284662
1.26487	0.113394	0.0283945
1.26533	0.112919	0.0283227
1.26579	0.112445	0.0282509
1.26625	0.111971	0.028179
1.26672	0.111498	0.0281071
1.26718	0.111025	0.0280351
1.26765	0.110553	0.0279631
1.26812	0.110081	0.027891
1.26859	0.109609	0.0278189
1.26906	0.109137	0.0277467
1.26953	0.108666	0.0276745
1.27001	0.108196	0.0276023
1.27048	0.107726	0.02753
1.27096	0.107256	0.0274576
1.27143	0.106787	0.0273852
1.27191	0.106318	0.0273127
1.27239	0.105849	0.0272402
1.27287	0.105381	0.0271677
1.27335	0.104913	0.0270951
1.27384	0.104446	0.0270224
1.27432	0.103979	0.0269497
1.2748	0.103513	0.026877
1.27529	0.103047	0.0268042
1.27578	0.102581	0.0267313
1.27627	0.102116	0.0266584
1.27676	0.101651	0.0265855
1.27725	0.101187	0.0265125
1.27775	0.100723	0.0264394
1.27824	0.10026	0.0263663
1.27874	0.0997966	0.0262932
1.27923	0.0993341	0.02622
1.27973	0.098872	0.0261467
1.28023	0.0984103	0.0260734
1.28073	0.0979491	0.0260001
1.28124	0.0974884	0.0259267
1.28174	0.0970281	0.0258533
1.28225	0.0965683	0.0257798
1.28275	0.0961089	0.0257062
1.28326	0.09565	0.0256326
1.28377	0.0951916	0.025559
1.28428	0.0947337	0.0254853
1.28479	0.0942762	0.0254115
1.28531	0.0938192	0.0253377
1.28582	0.0933626	0.0252638
1.28634	0.0929066	0.0251899
1.28686	0.092451	0.025116
1.28738	0.091996	0.025042
1.2879	0.0915414	0.0249679
1.28842	0.0910873	0.0248938
1.28895	0.0906337	0.0248196
1.28947	0.0901806	0.0247454
1.29	0.089728	0.0246711
1.29053	0.0892759	0.0245968
1.29106	0.0888244	0.0245225
1.29159	0.0883733	0.024448
1.29213	0.0879227	0.0243736
1.29266	0.0874727	0.024299
1.2932	0.0870232	0.0242244
1.29374	0.0865742	0.0241498
1.29428	0.0861257	0.0240751
1.29482	0.0856778	0.0240004
1.29536	0.0852303	0.0239256
1.29591	0.0847835	0.0238508
1.29645	0.0843371	0.0237759
1.297	0.0838913	0.0237009
1.29755	0.0834461	0.0236259
1.2981	0.0830014	0.0235509
1.29865	0.0825572	0.0234757
1.29921	0.0821136	0.0234006
1.29977	0.0816706	0.0233254
1.30032	0.0812281	0.0232501
1.30088	0.0807862	0.0231748
1.30145	0.0803449	0.0230994
1.30201	0.0799041	0.023024
1.30258	0.0794639	0.0229485
1.30314	0.0790243	0.022873
1.30371	0.0785852	0.0227974
1.30428	0.0781468	0.0227217
1.30485	0.0777089	0.022646
1.30543	0.0772716	0.0225703
1.306	0.0768349	0.0224945
1.30658	0.0763989	0.0224186
1.30716	0.0759634	0.0223427
1.30774	0.0755285	0.0222667
1.30833	0.0750943	0.0221907
1.30891	0.0746606	0.0221146
1.3095	0.0742276	0.0220385
1.31009	0.0737952	0.0219623
1.31068	0.0733634	0.0218861
1.31128	0.0729322	0.0218098
1.31187	0.0725017	0.0217334
1.31247	0.0720718	0.021657
1.31307	0.0716426	0.0215806
1.31367	0.071214	0.021504
1.31427	0.0707861	0.0214275
1.31488	0.0703588	0.0213509
1.31549	0.0699321	0.0212742
1.3161	0.0695062	0.0211975
1.31671	0.0690809	0.0211207
1.31732	0.0686562	0.0210438
1.31794	0.0682322	0.0209669
1.31856	0.067809	0.02089
1.31918	0.0673863	0.020813
1.3198	0.0669644	0.0207359
1.32042	0.0665432	0.0206588
1.32105	0.0661227	0.0205816
1.32168	0.0657028	0.0205044
1.32231	0.0652837	0.0204271
1.32294	0.0648653	0.0203498
1.32358	0.0644476	0.0202724
1.32422	0.0640306	0.020195
1.32486	0.0636143	0.0201175
1.3255	0.0631988	0.0200399
1.32615	0.0627839	0.0199623
1.32679	0.0623699	0.0198846
1.32744	0.0619565	0.0198069
1.3281	0.0615439	0.0197291
1.32875	0.0611321	0.0196513
1.32941	0.060721	0.0195734
1.33007	0.0603107	0.0194955
1.33073	0.0599011	0.0194175
1.33139	0.0594923	0.0193395
1.33206	0.0590843	0.0192614
1.33273	0.0586771	0.0191832
1.3334	0.0582706	0.019105
1.33408	0.057865	0.0190267
1.33475	0.0574601	0.0189484
1.33543	0.0570561	0.01887
1.33612	0.0566528	0.0187916
1.3368	0.0562504	0.0187131
1.33749	0.0558488	0.0186346
1.33818	0.055448	0.018556
1.33887	0.055048	0.0184774
1.33957	0.0546489	0.0183987
1.34027	0.0542506	0.01832
1.34097	0.0538531	0.0182412
1.34167	0.0534565	0.0181623
1.34238	0.0530608	0.0180834
1.34309	0.0526659	0.0180045
1.34381	0.0522719	0.0179255
1.34452	0.0518788	0.0178464
1.34524	0.0514865	0.0177673
1.34596	0.0510952	0.0176881
1.34669	0.0507047	0.0176089
1.34741	0.0503151	0.0175297
1.34814	0.0499265	0.0174503
1.34888	0.0495387	0.017371
1.34961	0.0491519	0.0172916
1.35035	0.048766	0.0172121
1.3511	0.0483811	0.0171326
1.35184	0.047997	0.017053
1.35259	0.0476139	0.0169734
1.35335	0.0472318	0.0168938
1.3541	0.0468507	0.0168141
1.35486	0.0464705	0.0167343
1.35562	0.0460912	0.0166545
1.35639	0.045713	0.0165747
1.35716	0.0453357	0.0164948
1.35793	0.0449595	0.0164148
1.3587	0.0445842	0.0163348
1.35948	0.04421	0.0162548
1.36027	0.0438367	0.0161747
1.36105	0.0434645	0.0160946
1.36184	0.0430934	0.0160144
1.36263	0.0427232	0.0159342
1.36343	0.0423542	0.015854
1.36423	0.0419862	0.0157737
1.36503	0.0416192	0.0156934
1.36584	0.0412533	0.015613
1.36665	0.0408885	0.0155326
1.36747	0.0405248	0.0154521
1.36828	0.0401622	0.0153717
1.36911	0.0398007	0.0152911
1.36993	0.0394403	0.0152106
1.37076	0.039081	0.01513
1.37159	0.0387229	0.0150493
1.37243	0.0383659	0.0149687
1.37327	0.0380101	0.014888
1.37412	0.0376554	0.0148072
1.37497	0.0373019	0.0147265
1.37582	0.0369496	0.0146457
1.37668	0.0365985	0.0145648
1.37754	0.0362485	0.014484
1.37841	0.0358998	0.0144031
1.37927	0.0355523	0.0143222
1.38015	0.035206	0.0142413
1.38103	0.0348609	0.0141603
1.38191	0.0345171	0.0140793
1.3828	0.0341746	0.0139983
1.38369	0.0338333	0.0139173
1.38458	0.0334933	0.0138363
1.38548	0.0331546	0.0137552
1.38638	0.0328172	0.0136741
1.38729	0.0324811	0.0135931
1.38821	0.0321463	0.013512
1.38912	0.0318129	0.0134309
1.39004	0.0314808	0.0133497
1.39097	0.0311501	0.0132686
1.3919	0.0308207	0.0131875
1.39284	0.0304927	0.0131063
1.39378	0.0301661	0.0130252
1.39472	0.0298409	0.0129441
1.39567	0.0295171	0.0128629
1.39663	0.0291947	0.0127818
1.39759	0.0288738	0.0127007
1.39855	0.0285543	0.0126195
1.39952	0.0282363	0.0125384
