A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.99	-1.94219e-05	17.8962	13.6312	-2.0373e-05	-1.53629	-2.22722	-2.14593e-05	-0.00334092	0.12506	0.00554738
-8.98	-1.96267e-05	17.8808	13.609	-2.05888e-05	-1.53632	-2.22597	-2.16877e-05	-0.00334625	0.125115	0.00555782
-8.97	-1.98337e-05	17.8654	13.5867	-2.08068e-05	-1.53636	-2.22472	-2.19184e-05	-0.0033516	0.125171	0.0055683
-8.96	-2.00429e-05	17.8501	13.5645	-2.10272e-05	-1.53639	-2.22347	-2.21517e-05	-0.00335696	0.125227	0.00557883
-8.95	-2.02543e-05	17.8347	13.5423	-2.12498e-05	-1.53642	-2.22222	-2.23874e-05	-0.00336232	0.125283	0.00558939
-8.94	-2.04679e-05	17.8193	13.52	-2.14749e-05	-1.53646	-2.22096	-2.26256e-05	-0.0033677	0.125339	0.0056
-8.93	-2.06838e-05	17.804	13.4978	-2.17024e-05	-1.53649	-2.21971	-2.28664e-05	-0.00337308	0.125395	0.00561066
-8.92	-2.09019e-05	17.7886	13.4756	-2.19322e-05	-1.53652	-2.21846	-2.31098e-05	-0.00337848	0.125451	0.00562135
-8.91	-2.11224e-05	17.7732	13.4535	-2.21646e-05	-1.53656	-2.2172	-2.33558e-05	-0.00338389	0.125507	0.00563209
-8.9	-2.13452e-05	17.7579	13.4313	-2.23994e-05	-1.53659	-2.21595	-2.36044e-05	-0.0033893	0.125563	0.00564288
-8.89	-2.15704e-05	17.7425	13.4091	-2.26367e-05	-1.53663	-2.21469	-2.38556e-05	-0.00339473	0.12562	0.00565371
-8.88	-2.1798e-05	17.7271	13.387	-2.28765e-05	-1.53666	-2.21343	-2.41096e-05	-0.00340016	0.125677	0.00566458
-8.87	-2.2028e-05	17.7118	13.3649	-2.31189e-05	-1.53669	-2.21218	-2.43663e-05	-0.00340561	0.125733	0.0056755
-8.86	-2.22604e-05	17.6964	13.3428	-2.33638e-05	-1.53673	-2.21092	-2.46257e-05	-0.00341106	0.12579	0.00568646
-8.85	-2.24952e-05	17.681	13.3207	-2.36114e-05	-1.53676	-2.20966	-2.48879e-05	-0.00341653	0.125847	0.00569747
