z	u	VVM	VAVM	VPSM	VSM	VSAVM
1.43181	1.7878	45.8314	83.6896	90.0011	47.1348	83.6895
1.43146	1.78708	45.765	83.5971	89.911	47.0702	83.5971
1.43112	1.78636	45.6988	83.505	89.8213	47.0058	83.505
1.43078	1.78564	45.6328	83.4131	89.7318	46.9417	83.4131
1.43044	1.78493	45.5671	83.3216	89.6427	46.8777	83.3215
1.4301	1.78422	45.5015	83.2303	89.5538	46.814	83.2302
1.42976	1.78351	45.4361	83.1393	89.4651	46.7504	83.1392
1.42942	1.7828	45.371	83.0485	89.3768	46.6871	83.0485
1.42909	1.78209	45.306	82.958	89.2887	46.6239	82.958
1.42875	1.78138	45.2413	82.8678	89.2009	46.561	82.8678
1.42842	1.78068	45.1767	82.7779	89.1133	46.4982	82.7779
1.42808	1.77998	45.1124	82.6883	89.026	46.4357	82.6882
1.42775	1.77928	45.0482	82.5989	88.939	46.3734	82.5989
1.42741	1.77858	44.9843	82.5098	88.8523	46.3112	82.5098
1.42708	1.77788	44.9205	82.421	88.7658	46.2493	82.4209
1.42675	1.77719	44.857	82.3324	88.6796	46.1875	82.3324
1.42642	1.7765	44.7936	82.2441	88.5937	46.126	82.2441
1.42609	1.7758	44.7305	82.1561	88.508	46.0646	82.156
1.42576	1.77511	44.6675	82.0683	88.4226	46.0034	82.0683
1.42543	1.77443	44.6047	81.9808	88.3374	45.9425	81.9808
1.4251	1.77374	44.5422	81.8936	88.2525	45.8817	81.8935
1.42477	1.77306	44.4798	81.8066	88.1679	45.8211	81.8066
1.42444	1.77237	44.4176	81.7199	88.0835	45.7607	81.7199
1.42412	1.77169	44.3556	81.6335	87.9994	45.7005	81.6334
1.42379	1.77101	44.2938	81.5473	87.9156	45.6405	81.5472
1.42347	1.77034	44.2322	81.4613	87.832	45.5807	81.4613
1.42314	1.76966	44.1708	81.3757	87.7486	45.5211	81.3756
1.42282	1.76899	44.1096	81.2903	87.6656	45.4616	81.2902
